日付,時間,役,順位,名前,得票数
04/22,6,四天王,3,莉緒,1117
04/22,6,四天王,4,茜,1069
04/22,6,四天王,5,歩,623
04/22,6,四天王,6,風花,194
04/22,6,四天王,7,志保,146
04/22,6,四天王,8,恵美,108
04/22,6,四天王,9,のり子,92
04/22,6,四天王,10,朋花,88
04/22,7,四天王,1,奈緒,2763
04/22,7,四天王,2,亜利沙,2686
04/22,7,四天王,3,莉緒,1134
04/22,7,四天王,4,茜,1081
04/22,7,四天王,5,歩,627
04/22,7,四天王,6,風花,196
04/22,7,四天王,7,志保,146
04/22,7,四天王,8,恵美,108
04/22,7,四天王,9,のり子,93
04/22,7,四天王,10,朋花,89
04/22,8,四天王,1,奈緒,2823
04/22,8,四天王,2,亜利沙,2713
04/22,8,四天王,3,莉緒,1156
04/22,8,四天王,4,茜,1088
04/22,8,四天王,5,歩,636
04/22,8,四天王,6,風花,196
04/22,8,四天王,7,志保,146
04/22,8,四天王,8,恵美,111
04/22,8,四天王,9,のり子,95
04/22,8,四天王,10,朋花,90
04/22,9,四天王,1,奈緒,2858
04/22,9,四天王,2,亜利沙,2756
04/22,9,四天王,3,莉緒,1172
04/22,9,四天王,4,茜,1100
04/22,9,四天王,5,歩,647
04/22,9,四天王,6,風花,196
04/22,9,四天王,7,志保,146
04/22,9,四天王,8,恵美,114
04/22,9,四天王,9,のり子,97
04/22,9,四天王,10,朋花,92
04/22,10,四天王,1,奈緒,2883
04/22,10,四天王,2,亜利沙,2769
04/22,10,四天王,3,莉緒,1187
04/22,10,四天王,4,茜,1110
04/22,10,四天王,5,歩,649
04/22,10,四天王,6,風花,199
04/22,10,四天王,7,志保,147
04/22,10,四天王,8,恵美,115
04/22,10,四天王,9,のり子,100
04/22,10,四天王,10,朋花,92
04/22,11,四天王,1,奈緒,2908
04/22,11,四天王,2,亜利沙,2794
04/22,11,四天王,3,莉緒,1190
04/22,11,四天王,4,茜,1115
04/22,11,四天王,5,歩,652
04/22,11,四天王,6,風花,200
04/22,11,四天王,7,志保,149
04/22,11,四天王,8,恵美,115
04/22,11,四天王,9,のり子,100
04/22,11,四天王,10,朋花,93
04/22,12,四天王,1,奈緒,2923
04/22,12,四天王,2,亜利沙,2810
04/22,12,四天王,3,莉緒,1196
04/22,12,四天王,4,茜,1129
04/22,12,四天王,5,歩,666
04/22,12,四天王,6,風花,200
04/22,12,四天王,7,志保,149
04/22,12,四天王,8,恵美,115
04/22,12,四天王,9,のり子,100
04/22,12,四天王,10,朋花,93
04/22,13,四天王,1,奈緒,2953
04/22,13,四天王,2,亜利沙,2846
04/22,13,四天王,3,莉緒,1203
04/22,13,四天王,4,茜,1140
04/22,13,四天王,5,歩,675
04/22,13,四天王,6,風花,200
04/22,13,四天王,7,志保,149
04/22,13,四天王,8,恵美,116
04/22,13,四天王,9,のり子,100
04/22,13,四天王,10,朋花,93
04/22,14,四天王,1,奈緒,2961
04/22,14,四天王,2,亜利沙,2868
04/22,14,四天王,3,莉緒,1213
04/22,14,四天王,4,茜,1157
04/22,14,四天王,5,歩,675
04/22,14,四天王,6,風花,200
04/22,14,四天王,7,志保,149
04/22,14,四天王,8,恵美,116
04/22,14,四天王,9,のり子,100
04/22,14,四天王,10,朋花,93
04/22,17,四天王,1,奈緒,2981
04/22,17,四天王,2,亜利沙,2879
04/22,17,四天王,3,莉緒,1227
04/22,17,四天王,4,茜,1162
04/22,17,四天王,5,歩,680
04/22,17,四天王,6,風花,200
04/22,17,四天王,7,志保,149
04/22,17,四天王,8,恵美,116
04/22,17,四天王,9,のり子,100
04/22,17,四天王,10,朋花,94
04/22,18,四天王,1,亜利沙,3616
04/22,18,四天王,2,奈緒,3338
04/22,18,四天王,3,莉緒,1405
04/22,18,四天王,4,茜,1361
04/22,18,四天王,5,歩,719
04/22,18,四天王,6,風花,200
04/22,18,四天王,7,志保,151
04/22,18,四天王,8,恵美,116
04/22,18,四天王,9,のり子,100
04/22,18,四天王,10,朋花,96
04/22,19,四天王,1,亜利沙,4372
04/22,19,四天王,2,奈緒,3817
04/22,19,四天王,3,茜,1632
04/22,19,四天王,4,莉緒,1618
04/22,19,四天王,5,歩,871
04/22,19,四天王,6,風花,213
04/22,19,四天王,7,志保,163
04/22,19,四天王,8,恵美,116
04/22,19,四天王,9,のり子,101
04/22,19,四天王,10,朋花,97
04/22,20,四天王,1,亜利沙,5024
04/22,20,四天王,2,奈緒,4357
04/22,20,四天王,3,茜,1969
04/22,20,四天王,4,莉緒,1821
04/22,20,四天王,5,歩,1077
04/22,20,四天王,6,風花,214
04/22,20,四天王,7,志保,171
04/22,20,四天王,8,千鶴,135
04/22,20,四天王,9,恵美,118
04/22,20,四天王,10,のり子,111
04/22,23,四天王,1,亜利沙,5202
04/22,23,四天王,2,奈緒,4657
04/22,23,四天王,3,茜,2148
04/22,23,四天王,4,莉緒,1934
04/22,23,四天王,5,歩,1104
04/22,23,四天王,6,風花,214
04/22,23,四天王,7,志保,172
04/22,23,四天王,8,千鶴,135
04/22,23,四天王,9,恵美,119
04/22,23,四天王,10,のり子,112
04/23,0,四天王,1,亜利沙,6039
04/23,0,四天王,2,奈緒,5482
04/23,0,四天王,3,莉緒,2344
04/23,0,四天王,4,茜,2219
04/23,0,四天王,5,歩,1376
04/23,0,四天王,6,風花,243
04/23,0,四天王,7,志保,190
04/23,0,四天王,8,千鶴,143
04/23,0,四天王,9,恵美,121
04/23,0,四天王,10,のり子,112
04/23,1,四天王,1,亜利沙,7376
04/23,1,四天王,2,奈緒,6467
04/23,1,四天王,3,莉緒,2962
04/23,1,四天王,4,茜,2452
04/23,1,四天王,5,歩,1540
04/23,1,四天王,6,風花,249
04/23,1,四天王,7,志保,200
04/23,1,四天王,8,千鶴,147
04/23,1,四天王,9,恵美,133
04/23,1,四天王,10,のり子,114
04/23,2,四天王,1,亜利沙,7919
04/23,2,四天王,2,奈緒,7248
04/23,2,四天王,3,莉緒,3154
04/23,2,四天王,4,茜,2666
04/23,2,四天王,5,歩,1731
04/23,2,四天王,6,風花,251
04/23,2,四天王,7,志保,203
04/23,2,四天王,8,千鶴,150
04/23,2,四天王,9,恵美,134
04/23,2,四天王,10,のり子,117
04/23,3,四天王,1,亜利沙,8072
04/23,3,四天王,2,奈緒,7554
04/23,3,四天王,3,莉緒,3296
04/23,3,四天王,4,茜,2679
04/23,3,四天王,5,歩,1932
04/23,3,四天王,6,風花,258
04/23,3,四天王,7,志保,209
04/23,3,四天王,8,千鶴,152
04/23,3,四天王,9,恵美,134
04/23,3,四天王,10,のり子,119
04/23,4,四天王,1,亜利沙,8159
04/23,4,四天王,2,奈緒,8042
04/23,4,四天王,3,莉緒,3437
04/23,4,四天王,4,茜,2733
04/23,4,四天王,5,歩,1935
04/23,4,四天王,6,風花,258
04/23,4,四天王,7,志保,209
04/23,4,四天王,8,千鶴,153
04/23,4,四天王,9,恵美,135
04/23,4,四天王,10,のり子,119
04/23,5,四天王,1,奈緒,8232
04/23,5,四天王,2,亜利沙,8226
04/23,5,四天王,3,莉緒,3517
04/23,5,四天王,4,茜,2773
04/23,5,四天王,5,歩,1947
04/23,5,四天王,6,風花,332
04/23,5,四天王,7,志保,209
04/23,5,四天王,8,千鶴,153
04/23,5,四天王,9,恵美,136
04/23,5,四天王,10,朋花,120
04/23,6,四天王,1,亜利沙,8414
04/23,6,四天王,2,奈緒,8398
04/23,6,四天王,3,莉緒,3657
04/23,6,四天王,4,茜,2793
04/23,6,四天王,5,歩,1956
04/23,6,四天王,6,風花,332
04/23,6,四天王,7,志保,210
04/23,6,四天王,8,千鶴,153
04/23,6,四天王,9,恵美,137
04/23,6,四天王,10,朋花,120
04/23,7,四天王,1,奈緒,8720
04/23,7,四天王,2,亜利沙,8612
04/23,7,四天王,3,莉緒,3722
04/23,7,四天王,4,茜,2808
04/23,7,四天王,5,歩,1970
04/23,7,四天王,6,風花,332
04/23,7,四天王,7,志保,213
04/23,7,四天王,8,千鶴,154
04/23,7,四天王,9,恵美,138
04/23,7,四天王,10,朋花,121
04/23,8,四天王,1,奈緒,9015
04/23,8,四天王,2,亜利沙,8860
04/23,8,四天王,3,莉緒,3782
04/23,8,四天王,4,茜,2834
04/23,8,四天王,5,歩,2024
04/23,8,四天王,6,風花,332
04/23,8,四天王,7,志保,217
04/23,8,四天王,8,千鶴,155
04/23,8,四天王,9,恵美,143
04/23,8,四天王,10,のり子,125
04/23,9,四天王,1,奈緒,9431
04/23,9,四天王,2,亜利沙,9182
04/23,9,四天王,3,莉緒,3899
04/23,9,四天王,4,茜,2884
04/23,9,四天王,5,歩,2130
04/23,9,四天王,6,風花,335
04/23,9,四天王,7,志保,219
04/23,9,四天王,8,千鶴,155
04/23,9,四天王,9,恵美,144
04/23,9,四天王,10,のり子,125
04/23,10,四天王,1,奈緒,9711
04/23,10,四天王,2,亜利沙,9548
04/23,10,四天王,3,莉緒,4108
04/23,10,四天王,4,茜,3064
04/23,10,四天王,5,歩,2256
04/23,10,四天王,6,風花,336
04/23,10,四天王,7,志保,220
04/23,10,四天王,8,千鶴,156
04/23,10,四天王,9,恵美,145
04/23,10,四天王,10,朋花,131
04/23,11,四天王,1,奈緒,10265
04/23,11,四天王,2,亜利沙,9789
04/23,11,四天王,3,莉緒,4218
04/23,11,四天王,4,茜,3167
04/23,11,四天王,5,歩,2371
04/23,11,四天王,6,風花,339
04/23,11,四天王,7,志保,229
04/23,11,四天王,8,千鶴,159
04/23,11,四天王,9,恵美,147
04/23,11,四天王,10,瑞希,140
04/23,12,四天王,1,奈緒,10665
04/23,12,四天王,2,亜利沙,10056
04/23,12,四天王,3,莉緒,4334
04/23,12,四天王,4,茜,3417
04/23,12,四天王,5,歩,2486
04/23,12,四天王,6,風花,340
04/23,12,四天王,7,志保,236
04/23,12,四天王,8,千鶴,168
04/23,12,四天王,9,まつり,158
04/23,12,四天王,10,恵美,152
04/23,13,四天王,1,奈緒,11006
04/23,13,四天王,2,亜利沙,10498
04/23,13,四天王,3,莉緒,4372
04/23,13,四天王,4,茜,3651
04/23,13,四天王,5,歩,2575
04/23,13,四天王,6,風花,340
04/23,13,四天王,7,志保,252
04/23,13,四天王,8,千鶴,171
04/23,13,四天王,9,まつり,162
04/23,13,四天王,10,恵美,162
04/23,14,四天王,1,奈緒,11228
04/23,14,四天王,2,亜利沙,10945
04/23,14,四天王,3,莉緒,4519
04/23,14,四天王,4,茜,3763
04/23,14,四天王,5,歩,2586
04/23,14,四天王,6,風花,349
04/23,14,四天王,7,志保,258
04/23,14,四天王,8,瑞希,190
04/23,14,四天王,9,千鶴,172
04/23,14,四天王,10,恵美,163
04/23,15,四天王,1,奈緒,11465
04/23,15,四天王,2,亜利沙,11237
04/23,15,四天王,3,莉緒,4534
04/23,15,四天王,4,茜,3864
04/23,15,四天王,5,歩,2614
04/23,15,四天王,6,風花,356
04/23,15,四天王,7,志保,259
04/23,15,四天王,8,瑞希,218
04/23,15,四天王,9,まつり,176
04/23,15,四天王,10,千鶴,174
04/23,16,四天王,1,奈緒,11596
04/23,16,四天王,2,亜利沙,11439
04/23,16,四天王,3,莉緒,4633
04/23,16,四天王,4,茜,4008
04/23,16,四天王,5,歩,2672
04/23,16,四天王,6,風花,358
04/23,16,四天王,7,志保,261
04/23,16,四天王,8,千鶴,259
04/23,16,四天王,9,瑞希,220
04/23,16,四天王,10,まつり,182
04/23,17,四天王,1,奈緒,11871
04/23,17,四天王,2,亜利沙,11736
04/23,17,四天王,3,莉緒,4721
04/23,17,四天王,4,茜,4033
04/23,17,四天王,5,歩,2752
04/23,17,四天王,6,風花,359
04/23,17,四天王,7,志保,264
04/23,17,四天王,8,千鶴,263
04/23,17,四天王,9,瑞希,223
04/23,17,四天王,10,まつり,183
04/23,18,四天王,1,奈緒,12194
04/23,18,四天王,2,亜利沙,12063
04/23,18,四天王,3,莉緒,4812
04/23,18,四天王,4,茜,4042
04/23,18,四天王,5,歩,2778
04/23,18,四天王,6,風花,360
04/23,18,四天王,7,千鶴,266
04/23,18,四天王,8,志保,264
04/23,18,四天王,9,瑞希,224
04/23,18,四天王,10,まつり,183
04/23,19,四天王,1,亜利沙,12633
04/23,19,四天王,2,奈緒,12612
04/23,19,四天王,3,莉緒,4928
04/23,19,四天王,4,茜,4118
04/23,19,四天王,5,歩,2874
04/23,19,四天王,6,風花,361
04/23,19,四天王,7,千鶴,267
04/23,19,四天王,8,志保,264
04/23,19,四天王,9,瑞希,227
04/23,19,四天王,10,まつり,185
04/23,20,四天王,1,奈緒,12947
04/23,20,四天王,2,亜利沙,12869
04/23,20,四天王,3,莉緒,4946
04/23,20,四天王,4,茜,4151
04/23,20,四天王,5,歩,2907
04/23,20,四天王,6,風花,361
04/23,20,四天王,7,千鶴,268
04/23,20,四天王,8,志保,265
04/23,20,四天王,9,瑞希,229
04/23,20,四天王,10,まつり,189
04/23,21,四天王,1,奈緒,13249
04/23,21,四天王,2,亜利沙,13163
04/23,21,四天王,3,莉緒,5144
04/23,21,四天王,4,茜,4199
04/23,21,四天王,5,歩,2955
04/23,21,四天王,6,風花,364
04/23,21,四天王,7,志保,271
04/23,21,四天王,8,千鶴,268
04/23,21,四天王,9,瑞希,235
04/23,21,四天王,10,まつり,190
04/23,22,四天王,1,奈緒,13626
04/23,22,四天王,2,亜利沙,13322
04/23,22,四天王,3,莉緒,5199
04/23,22,四天王,4,茜,4455
04/23,22,四天王,5,歩,3035
04/23,22,四天王,6,風花,387
04/23,22,四天王,7,志保,306
04/23,22,四天王,8,千鶴,268
04/23,22,四天王,9,瑞希,235
04/23,22,四天王,10,まつり,192
04/23,23,四天王,1,奈緒,13968
04/23,23,四天王,2,亜利沙,13636
04/23,23,四天王,3,莉緒,5285
04/23,23,四天王,4,茜,4556
04/23,23,四天王,5,歩,3062
04/23,23,四天王,6,風花,391
04/23,23,四天王,7,志保,327
04/23,23,四天王,8,千鶴,273
04/23,23,四天王,9,瑞希,240
04/23,23,四天王,10,まつり,194
04/24,0,四天王,1,奈緒,14235
04/24,0,四天王,2,亜利沙,13800
04/24,0,四天王,3,莉緒,5338
04/24,0,四天王,4,茜,4612
04/24,0,四天王,5,歩,3200
04/24,0,四天王,6,風花,400
04/24,0,四天王,7,志保,329
04/24,0,四天王,8,千鶴,273
04/24,0,四天王,9,瑞希,241
04/24,0,四天王,10,まつり,196
04/24,1,四天王,1,奈緒,14794
04/24,1,四天王,2,亜利沙,14325
04/24,1,四天王,3,莉緒,5456
04/24,1,四天王,4,茜,4704
04/24,1,四天王,5,歩,3347
04/24,1,四天王,6,風花,401
04/24,1,四天王,7,志保,332
04/24,1,四天王,8,千鶴,277
04/24,1,四天王,9,のり子,258
04/24,1,四天王,10,瑞希,243
04/24,2,四天王,1,奈緒,15091
04/24,2,四天王,2,亜利沙,14713
04/24,2,四天王,3,莉緒,5642
04/24,2,四天王,4,茜,4783
04/24,2,四天王,5,歩,3362
04/24,2,四天王,6,風花,404
04/24,2,四天王,7,志保,344
04/24,2,四天王,8,千鶴,283
04/24,2,四天王,9,のり子,259
04/24,2,四天王,10,瑞希,244
04/24,3,四天王,1,奈緒,15176
04/24,3,四天王,2,亜利沙,15016
04/24,3,四天王,3,莉緒,5657
04/24,3,四天王,4,茜,4900
04/24,3,四天王,5,歩,3430
04/24,3,四天王,6,風花,406
04/24,3,四天王,7,志保,344
04/24,3,四天王,8,千鶴,295
04/24,3,四天王,9,のり子,259
04/24,3,四天王,10,瑞希,244
04/24,4,四天王,1,奈緒,15549
04/24,4,四天王,2,亜利沙,15185
04/24,4,四天王,3,莉緒,5712
04/24,4,四天王,4,茜,4979
04/24,4,四天王,5,歩,3432
04/24,4,四天王,6,風花,407
04/24,4,四天王,7,志保,345
04/24,4,四天王,8,千鶴,296
04/24,4,四天王,9,のり子,259
04/24,4,四天王,10,瑞希,244
04/24,5,四天王,1,奈緒,15742
04/24,5,四天王,2,亜利沙,15199
04/24,5,四天王,3,莉緒,5715
04/24,5,四天王,4,茜,4979
04/24,5,四天王,5,歩,3432
04/24,5,四天王,6,風花,408
04/24,5,四天王,7,志保,345
04/24,5,四天王,8,千鶴,296
04/24,5,四天王,9,のり子,259
04/24,5,四天王,10,瑞希,245
04/24,6,四天王,1,奈緒,15849
04/24,6,四天王,2,亜利沙,15226
04/24,6,四天王,3,莉緒,5740
04/24,6,四天王,4,茜,4990
04/24,6,四天王,5,歩,3434
04/24,6,四天王,6,風花,408
04/24,6,四天王,7,志保,346
04/24,6,四天王,8,千鶴,297
04/24,6,四天王,9,のり子,259
04/24,6,四天王,10,瑞希,245
04/24,7,四天王,1,奈緒,15945
04/24,7,四天王,2,亜利沙,15245
04/24,7,四天王,3,莉緒,5753
04/24,7,四天王,4,茜,4996
04/24,7,四天王,5,歩,3441
04/24,7,四天王,6,風花,447
04/24,7,四天王,7,志保,347
04/24,7,四天王,8,千鶴,297
04/24,7,四天王,9,のり子,261
04/24,7,四天王,10,瑞希,245
04/24,8,四天王,1,奈緒,16074
04/24,8,四天王,2,亜利沙,15312
04/24,8,四天王,3,莉緒,5806
04/24,8,四天王,4,茜,5007
04/24,8,四天王,5,歩,3455
04/24,8,四天王,6,風花,447
04/24,8,四天王,7,志保,349
04/24,8,四天王,8,千鶴,297
04/24,8,四天王,9,のり子,263
04/24,8,四天王,10,瑞希,247
04/24,9,四天王,1,奈緒,16144
04/24,9,四天王,2,亜利沙,15548
04/24,9,四天王,3,莉緒,5882
04/24,9,四天王,4,茜,5022
04/24,9,四天王,5,歩,3510
04/24,9,四天王,6,風花,449
04/24,9,四天王,7,志保,351
04/24,9,四天王,8,千鶴,299
04/24,9,四天王,9,のり子,264
04/24,9,四天王,10,瑞希,248
04/24,10,四天王,1,奈緒,16405
04/24,10,四天王,2,亜利沙,15888
04/24,10,四天王,3,莉緒,6187
04/24,10,四天王,4,茜,5112
04/24,10,四天王,5,歩,3530
04/24,10,四天王,6,風花,534
04/24,10,四天王,7,志保,352
04/24,10,四天王,8,千鶴,316
04/24,10,四天王,9,のり子,264
04/24,10,四天王,10,瑞希,248
04/24,11,四天王,1,奈緒,16679
04/24,11,四天王,2,亜利沙,16182
04/24,11,四天王,3,莉緒,6201
04/24,11,四天王,4,茜,5194
04/24,11,四天王,5,歩,3596
04/24,11,四天王,6,風花,541
04/24,11,四天王,7,志保,354
04/24,11,四天王,8,千鶴,317
04/24,11,四天王,9,のり子,264
04/24,11,四天王,10,瑞希,248
04/24,12,四天王,1,奈緒,16747
04/24,12,四天王,2,亜利沙,16601
04/24,12,四天王,3,莉緒,6283
04/24,12,四天王,4,茜,5214
04/24,12,四天王,5,歩,3632
04/24,12,四天王,6,風花,560
04/24,12,四天王,7,志保,355
04/24,12,四天王,8,千鶴,317
04/24,12,四天王,9,のり子,264
04/24,12,四天王,10,まつり,264
04/24,13,四天王,1,奈緒,16954
04/24,13,四天王,2,亜利沙,16833
04/24,13,四天王,3,莉緒,6328
04/24,13,四天王,4,茜,5220
04/24,13,四天王,5,歩,3632
04/24,13,四天王,6,風花,586
04/24,13,四天王,7,志保,355
04/24,13,四天王,8,千鶴,317
04/24,13,四天王,9,のり子,267
04/24,13,四天王,10,まつり,266
04/24,14,四天王,1,奈緒,16992
04/24,14,四天王,2,亜利沙,16930
04/24,14,四天王,3,莉緒,6331
04/24,14,四天王,4,茜,5274
04/24,14,四天王,5,歩,3666
04/24,14,四天王,6,風花,589
04/24,14,四天王,7,志保,356
04/24,14,四天王,8,千鶴,317
04/24,14,四天王,9,のり子,268
04/24,14,四天王,10,まつり,266
04/24,15,四天王,1,亜利沙,17471
04/24,15,四天王,2,奈緒,17256
04/24,15,四天王,3,莉緒,6343
04/24,15,四天王,4,茜,5285
04/24,15,四天王,5,歩,3698
04/24,15,四天王,6,風花,589
04/24,15,四天王,7,志保,358
04/24,15,四天王,8,千鶴,318
04/24,15,四天王,9,のり子,272
04/24,15,四天王,10,まつり,266
04/24,16,四天王,1,亜利沙,17680
04/24,16,四天王,2,奈緒,17627
04/24,16,四天王,3,莉緒,6383
04/24,16,四天王,4,茜,5302
04/24,16,四天王,5,歩,3723
04/24,16,四天王,6,風花,590
04/24,16,四天王,7,志保,361
04/24,16,四天王,8,千鶴,321
04/24,16,四天王,9,のり子,272
04/24,16,四天王,10,まつり,266
04/24,17,四天王,1,亜利沙,17988
04/24,17,四天王,2,奈緒,17979
04/24,17,四天王,3,莉緒,6405
04/24,17,四天王,4,茜,5330
04/24,17,四天王,5,歩,3726
04/24,17,四天王,6,風花,590
04/24,17,四天王,7,志保,362
04/24,17,四天王,8,千鶴,321
04/24,17,四天王,9,のり子,272
04/24,17,四天王,10,まつり,266
04/24,18,四天王,1,亜利沙,18201
04/24,18,四天王,2,奈緒,18173
04/24,18,四天王,3,莉緒,6410
04/24,18,四天王,4,茜,5376
04/24,18,四天王,5,歩,3801
04/24,18,四天王,6,風花,592
04/24,18,四天王,7,志保,373
04/24,18,四天王,8,千鶴,333
04/24,18,四天王,9,のり子,276
04/24,18,四天王,10,まつり,273
04/24,19,四天王,1,奈緒,18478
04/24,19,四天王,2,亜利沙,18330
04/24,19,四天王,3,莉緒,6522
04/24,19,四天王,4,茜,5404
04/24,19,四天王,5,歩,3802
04/24,19,四天王,6,風花,592
04/24,19,四天王,7,志保,439
04/24,19,四天王,8,千鶴,338
04/24,19,四天王,9,のり子,276
04/24,19,四天王,10,まつり,275
04/24,20,四天王,1,奈緒,18636
04/24,20,四天王,2,亜利沙,18463
04/24,20,四天王,3,莉緒,6522
04/24,20,四天王,4,茜,5466
04/24,20,四天王,5,歩,3917
04/24,20,四天王,6,風花,592
04/24,20,四天王,7,志保,450
04/24,20,四天王,8,千鶴,338
04/24,20,四天王,9,まつり,278
04/24,20,四天王,10,のり子,276
04/24,21,四天王,1,亜利沙,18860
04/24,21,四天王,2,奈緒,18850
04/24,21,四天王,3,莉緒,6584
04/24,21,四天王,4,茜,5552
04/24,21,四天王,5,歩,3940
04/24,21,四天王,6,風花,598
04/24,21,四天王,7,志保,450
04/24,21,四天王,8,千鶴,339
04/24,21,四天王,9,まつり,278
04/24,21,四天王,10,のり子,276
04/24,22,四天王,1,亜利沙,19086
04/24,22,四天王,2,奈緒,18986
04/24,22,四天王,3,莉緒,6635
04/24,22,四天王,4,茜,5579
04/24,22,四天王,5,歩,4055
04/24,22,四天王,6,風花,598
04/24,22,四天王,7,志保,451
04/24,22,四天王,8,千鶴,343
04/24,22,四天王,9,まつり,280
04/24,22,四天王,10,のり子,276
04/24,23,四天王,1,奈緒,19435
04/24,23,四天王,2,亜利沙,19213
04/24,23,四天王,3,莉緒,6746
04/24,23,四天王,4,茜,5582
04/24,23,四天王,5,歩,4067
04/24,23,四天王,6,風花,598
04/24,23,四天王,7,志保,452
04/24,23,四天王,8,千鶴,348
04/24,23,四天王,9,まつり,282
04/24,23,四天王,10,のり子,277
04/25,0,四天王,1,奈緒,19644
04/25,0,四天王,2,亜利沙,19430
04/25,0,四天王,3,莉緒,6781
04/25,0,四天王,4,茜,5600
04/25,0,四天王,5,歩,4160
04/25,0,四天王,6,風花,599
04/25,0,四天王,7,志保,454
04/25,0,四天王,8,千鶴,348
04/25,0,四天王,9,まつり,284
04/25,0,四天王,10,のり子,277
04/25,1,四天王,1,奈緒,20107
04/25,1,四天王,2,亜利沙,19981
04/25,1,四天王,3,莉緒,6839
04/25,1,四天王,4,茜,5641
04/25,1,四天王,5,歩,4196
04/25,1,四天王,6,風花,601
04/25,1,四天王,7,志保,458
04/25,1,四天王,8,千鶴,350
04/25,1,四天王,9,まつり,287
04/25,1,四天王,10,のり子,278
04/25,3,四天王,1,奈緒,20643
04/25,3,四天王,2,亜利沙,20479
04/25,3,四天王,3,莉緒,6893
04/25,3,四天王,4,茜,5789
04/25,3,四天王,5,歩,4224
04/25,3,四天王,6,風花,602
04/25,3,四天王,7,志保,458
04/25,3,四天王,8,千鶴,352
04/25,3,四天王,9,まつり,288
04/25,3,四天王,10,のり子,282
04/25,4,四天王,1,奈緒,20913
04/25,4,四天王,2,亜利沙,20511
04/25,4,四天王,3,莉緒,6917
04/25,4,四天王,4,茜,5789
04/25,4,四天王,5,歩,4225
04/25,4,四天王,6,風花,602
04/25,4,四天王,7,志保,458
04/25,4,四天王,8,千鶴,353
04/25,4,四天王,9,まつり,288
04/25,4,四天王,10,のり子,282
04/25,5,四天王,1,奈緒,20924
04/25,5,四天王,2,亜利沙,20547
04/25,5,四天王,3,莉緒,7035
04/25,5,四天王,4,茜,5789
04/25,5,四天王,5,歩,4233
04/25,5,四天王,6,風花,602
04/25,5,四天王,7,志保,458
04/25,5,四天王,8,千鶴,355
04/25,5,四天王,9,まつり,288
04/25,5,四天王,10,のり子,282
04/25,6,四天王,1,奈緒,20928
04/25,6,四天王,2,亜利沙,20626
04/25,6,四天王,3,莉緒,7035
04/25,6,四天王,4,茜,5818
04/25,6,四天王,5,歩,4233
04/25,6,四天王,6,風花,602
04/25,6,四天王,7,志保,459
04/25,6,四天王,8,千鶴,355
04/25,6,四天王,9,まつり,288
04/25,6,四天王,10,のり子,282
04/25,7,四天王,1,奈緒,20952
04/25,7,四天王,2,亜利沙,20654
04/25,7,四天王,3,莉緒,7044
04/25,7,四天王,4,茜,5818
04/25,7,四天王,5,歩,4233
04/25,7,四天王,6,風花,622
04/25,7,四天王,7,志保,459
04/25,7,四天王,8,千鶴,355
04/25,7,四天王,9,まつり,288
04/25,7,四天王,10,のり子,282
04/25,8,四天王,1,奈緒,21044
04/25,8,四天王,2,亜利沙,20908
04/25,8,四天王,3,莉緒,7113
04/25,8,四天王,4,茜,5855
04/25,8,四天王,5,歩,4236
04/25,8,四天王,6,風花,638
04/25,8,四天王,7,志保,459
04/25,8,四天王,8,千鶴,355
04/25,8,四天王,9,まつり,288
04/25,8,四天王,10,のり子,282
04/25,9,四天王,1,奈緒,21225
04/25,9,四天王,2,亜利沙,21024
04/25,9,四天王,3,莉緒,7151
04/25,9,四天王,4,茜,5885
04/25,9,四天王,5,歩,4241
04/25,9,四天王,6,風花,640
04/25,9,四天王,7,志保,491
04/25,9,四天王,8,千鶴,358
04/25,9,四天王,9,まつり,290
04/25,9,四天王,10,のり子,282
04/25,10,四天王,1,奈緒,21440
04/25,10,四天王,2,亜利沙,21270
04/25,10,四天王,3,莉緒,7197
04/25,10,四天王,4,茜,5898
04/25,10,四天王,5,歩,4243
04/25,10,四天王,6,風花,640
04/25,10,四天王,7,志保,496
04/25,10,四天王,8,千鶴,358
04/25,10,四天王,9,まつり,292
04/25,10,四天王,10,のり子,284
04/25,11,四天王,1,奈緒,21556
04/25,11,四天王,2,亜利沙,21412
04/25,11,四天王,3,莉緒,7250
04/25,11,四天王,4,茜,5917
04/25,11,四天王,5,歩,4272
04/25,11,四天王,6,風花,640
04/25,11,四天王,7,志保,497
04/25,11,四天王,8,千鶴,359
04/25,11,四天王,9,まつり,293
04/25,11,四天王,10,のり子,284
04/25,12,四天王,1,奈緒,21657
04/25,12,四天王,2,亜利沙,21455
04/25,12,四天王,3,莉緒,7322
04/25,12,四天王,4,茜,5999
04/25,12,四天王,5,歩,4273
04/25,12,四天王,6,風花,640
04/25,12,四天王,7,志保,498
04/25,12,四天王,8,千鶴,360
04/25,12,四天王,9,杏奈,324
04/25,12,四天王,10,まつり,293
04/25,13,四天王,1,奈緒,21765
04/25,13,四天王,2,亜利沙,21650
04/25,13,四天王,3,莉緒,7352
04/25,13,四天王,4,茜,6018
04/25,13,四天王,5,歩,4366
04/25,13,四天王,6,風花,640
04/25,13,四天王,7,志保,513
04/25,13,四天王,8,千鶴,362
04/25,13,四天王,9,杏奈,326
04/25,13,四天王,10,まつり,293
04/25,14,四天王,1,奈緒,22026
04/25,14,四天王,2,亜利沙,21706
04/25,14,四天王,3,莉緒,7420
