日付,時間,役,順位,名前,得票数
04/21,7,用心棒,8,恵美,58
04/21,7,用心棒,9,莉緒,55
04/21,7,用心棒,10,静香,47
04/21,8,用心棒,1,のり子,1451
04/21,8,用心棒,2,志保,1090
04/21,8,用心棒,3,海美,779
04/21,8,用心棒,4,ジュリア,293
04/21,8,用心棒,5,昴,192
04/21,8,用心棒,6,瑞希,168
04/21,8,用心棒,7,エミリー,82
04/21,8,用心棒,8,恵美,60
04/21,8,用心棒,9,莉緒,55
04/21,8,用心棒,10,紗代子,49
04/21,9,用心棒,1,のり子,1466
04/21,9,用心棒,2,志保,1113
04/21,9,用心棒,3,海美,785
04/21,9,用心棒,4,ジュリア,296
04/21,9,用心棒,5,昴,192
04/21,9,用心棒,6,瑞希,169
04/21,9,用心棒,7,エミリー,82
04/21,9,用心棒,8,恵美,60
04/21,9,用心棒,9,莉緒,55
04/21,9,用心棒,10,紗代子,49
04/21,10,用心棒,1,のり子,1479
04/21,10,用心棒,2,志保,1151
04/21,10,用心棒,3,海美,799
04/21,10,用心棒,4,ジュリア,297
04/21,10,用心棒,5,昴,198
04/21,10,用心棒,6,瑞希,170
04/21,10,用心棒,7,エミリー,82
04/21,10,用心棒,8,恵美,60
04/21,10,用心棒,9,莉緒,55
04/21,10,用心棒,10,紗代子,49
04/21,11,用心棒,1,のり子,1500
04/21,11,用心棒,2,志保,1158
04/21,11,用心棒,3,海美,804
04/21,11,用心棒,4,ジュリア,301
04/21,11,用心棒,5,昴,198
04/21,11,用心棒,6,瑞希,171
04/21,11,用心棒,7,エミリー,82
04/21,11,用心棒,8,恵美,60
04/21,11,用心棒,9,莉緒,55
04/21,11,用心棒,10,紗代子,49
04/21,12,用心棒,1,のり子,1526
04/21,12,用心棒,2,志保,1165
04/21,12,用心棒,3,海美,808
04/21,12,用心棒,4,ジュリア,301
04/21,12,用心棒,5,昴,200
04/21,12,用心棒,6,瑞希,171
04/21,12,用心棒,7,エミリー,82
04/21,12,用心棒,8,恵美,60
04/21,12,用心棒,9,莉緒,57
04/21,12,用心棒,10,紗代子,49
04/21,13,用心棒,1,のり子,1548
04/21,13,用心棒,2,志保,1189
04/21,13,用心棒,3,海美,824
04/21,13,用心棒,4,ジュリア,302
04/21,13,用心棒,5,昴,200
