日付,時間,役,順位,名前,得票数
04/22,1,お嬢,1,桃子,2436
04/22,1,お嬢,2,千鶴,1643
04/22,1,お嬢,3,エミリー,1149
04/22,1,お嬢,4,静香,977
04/22,1,お嬢,5,星梨花,527
04/22,1,お嬢,6,昴,504
04/22,1,お嬢,7,琴葉,369
04/22,1,お嬢,8,まつり,272
04/22,1,お嬢,9,紗代子,168
04/22,1,お嬢,10,朋花,164
04/22,2,お嬢,1,桃子,2476
04/22,2,お嬢,2,千鶴,1658
04/22,2,お嬢,3,エミリー,1172
04/22,2,お嬢,4,静香,991
04/22,2,お嬢,5,星梨花,527
04/22,2,お嬢,6,昴,515
04/22,2,お嬢,7,琴葉,370
04/22,2,お嬢,8,まつり,272
04/22,2,お嬢,9,紗代子,168
04/22,2,お嬢,10,朋花,164
04/22,3,お嬢,1,桃子,2486
04/22,3,お嬢,2,千鶴,1672
04/22,3,お嬢,3,エミリー,1178
04/22,3,お嬢,4,静香,997
04/22,3,お嬢,5,星梨花,528
04/22,3,お嬢,6,昴,528
04/22,3,お嬢,7,琴葉,372
04/22,3,お嬢,8,まつり,272
04/22,3,お嬢,9,紗代子,168
04/22,3,お嬢,10,朋花,164
04/22,4,お嬢,1,桃子,2498
04/22,4,お嬢,2,千鶴,1674
04/22,4,お嬢,3,エミリー,1178
04/22,4,お嬢,4,静香,1012
04/22,4,お嬢,5,昴,530
04/22,4,お嬢,6,星梨花,528
04/22,4,お嬢,7,琴葉,372
04/22,4,お嬢,8,まつり,272
04/22,4,お嬢,9,紗代子,168
04/22,4,お嬢,10,朋花,164
04/22,5,お嬢,1,桃子,2504
04/22,5,お嬢,2,千鶴,1680
04/22,5,お嬢,3,エミリー,1197
04/22,5,お嬢,4,静香,1016
04/22,5,お嬢,5,昴,552
04/22,5,お嬢,6,星梨花,528
04/22,5,お嬢,7,琴葉,373
04/22,5,お嬢,8,まつり,272
04/22,5,お嬢,9,紗代子,168
04/22,5,お嬢,10,朋花,164
04/22,6,お嬢,1,桃子,2525
04/22,6,お嬢,2,千鶴,1692
04/22,6,お嬢,3,エミリー,1202
04/22,6,お嬢,4,静香,1025
04/22,6,お嬢,5,昴,552
04/22,6,お嬢,6,星梨花,528
04/22,6,お嬢,7,琴葉,373
04/22,6,お嬢,8,まつり,274
04/22,6,お嬢,9,紗代子,168
04/22,6,お嬢,10,朋花,164
04/22,7,お嬢,1,桃子,2534
04/22,7,お嬢,2,千鶴,1703
04/22,7,お嬢,3,エミリー,1204
04/22,7,お嬢,4,静香,1025
04/22,7,お嬢,5,昴,556
04/22,7,お嬢,6,星梨花,534
04/22,7,お嬢,7,琴葉,373
04/22,7,お嬢,8,まつり,275
04/22,7,お嬢,9,紗代子,170
04/22,7,お嬢,10,志保,169
04/22,8,お嬢,1,桃子,2556
04/22,8,お嬢,2,千鶴,1716
04/22,8,お嬢,3,エミリー,1224
04/22,8,お嬢,4,静香,1029
04/22,8,お嬢,5,昴,565
04/22,8,お嬢,6,星梨花,540
04/22,8,お嬢,7,琴葉,381
04/22,8,お嬢,8,まつり,277
04/22,8,お嬢,9,紗代子,176
04/22,8,お嬢,10,志保,170
04/22,9,お嬢,1,桃子,2580
04/22,9,お嬢,2,千鶴,1761
04/22,9,お嬢,3,エミリー,1237
04/22,9,お嬢,4,静香,1043
04/22,9,お嬢,5,昴,597
04/22,9,お嬢,6,星梨花,547
04/22,9,お嬢,7,琴葉,382
04/22,9,お嬢,8,まつり,281
04/22,9,お嬢,9,紗代子,176
04/22,9,お嬢,10,志保,170
04/22,10,お嬢,1,桃子,2592
04/22,10,お嬢,2,千鶴,1767
04/22,10,お嬢,3,エミリー,1257
04/22,10,お嬢,4,静香,1047
04/22,10,お嬢,5,昴,616
04/22,10,お嬢,6,星梨花,548
04/22,10,お嬢,7,琴葉,388
04/22,10,お嬢,8,まつり,281
04/22,10,お嬢,9,紗代子,176
04/22,10,お嬢,10,志保,170
04/22,11,お嬢,1,桃子,2622
04/22,11,お嬢,2,千鶴,1793
04/22,11,お嬢,3,エミリー,1268
04/22,11,お嬢,4,静香,1049
04/22,11,お嬢,5,昴,641
04/22,11,お嬢,6,星梨花,548
04/22,11,お嬢,7,琴葉,389
04/22,11,お嬢,8,まつり,281
04/22,11,お嬢,9,紗代子,176
04/22,11,お嬢,10,志保,170
04/22,12,お嬢,1,桃子,2638
04/22,12,お嬢,2,千鶴,1818
04/22,12,お嬢,3,エミリー,1276
04/22,12,お嬢,4,静香,1065
04/22,12,お嬢,5,昴,655
04/22,12,お嬢,6,星梨花,548
04/22,12,お嬢,7,琴葉,390
04/22,12,お嬢,8,まつり,281
04/22,12,お嬢,9,紗代子,176
04/22,12,お嬢,10,志保,170
04/22,13,お嬢,1,桃子,2645
04/22,13,お嬢,2,千鶴,1825
04/22,13,お嬢,3,エミリー,1287
04/22,13,お嬢,4,静香,1086
04/22,13,お嬢,5,昴,675
04/22,13,お嬢,6,星梨花,554
04/22,13,お嬢,7,琴葉,390
04/22,13,お嬢,8,まつり,281
04/22,13,お嬢,9,紗代子,176
04/22,13,お嬢,10,志保,170
04/22,14,お嬢,1,桃子,2653
04/22,14,お嬢,2,千鶴,1832
04/22,14,お嬢,3,エミリー,1291
04/22,14,お嬢,4,静香,1106
04/22,14,お嬢,5,昴,684
04/22,14,お嬢,6,星梨花,556
04/22,14,お嬢,7,琴葉,390
04/22,14,お嬢,8,まつり,281
04/22,14,お嬢,9,紗代子,176
04/22,14,お嬢,10,志保,170
04/22,17,お嬢,1,桃子,2694
04/22,17,お嬢,2,千鶴,1838
04/22,17,お嬢,3,エミリー,1296
04/22,17,お嬢,4,静香,1108
04/22,17,お嬢,5,昴,684
04/22,17,お嬢,6,星梨花,557
04/22,17,お嬢,7,琴葉,390
04/22,17,お嬢,8,まつり,281
04/22,17,お嬢,9,紗代子,176
04/22,17,お嬢,10,志保,171
04/22,18,お嬢,1,桃子,2921
04/22,18,お嬢,2,千鶴,2151
04/22,18,お嬢,3,エミリー,1508
04/22,18,お嬢,4,静香,1202
04/22,18,お嬢,5,昴,766
04/22,18,お嬢,6,星梨花,570
04/22,18,お嬢,7,琴葉,394
04/22,18,お嬢,8,まつり,282
04/22,18,お嬢,9,紗代子,177
04/22,18,お嬢,10,志保,174
04/22,19,お嬢,1,桃子,3244
04/22,19,お嬢,2,千鶴,2428
04/22,19,お嬢,3,エミリー,1928
04/22,19,お嬢,4,静香,1272
04/22,19,お嬢,5,昴,1168
04/22,19,お嬢,6,星梨花,636
04/22,19,お嬢,7,琴葉,402
04/22,19,お嬢,8,まつり,308
04/22,19,お嬢,9,紗代子,177
04/22,19,お嬢,10,志保,175
04/22,20,お嬢,1,桃子,3665
04/22,20,お嬢,2,千鶴,2728
04/22,20,お嬢,3,エミリー,2285
04/22,20,お嬢,4,昴,1531
04/22,20,お嬢,5,静香,1429
04/22,20,お嬢,6,星梨花,687
04/22,20,お嬢,7,琴葉,404
04/22,20,お嬢,8,まつり,315
04/22,20,お嬢,9,紗代子,199
04/22,20,お嬢,10,朋花,185
04/22,23,お嬢,1,桃子,3893
04/22,23,お嬢,2,千鶴,2835
04/22,23,お嬢,3,エミリー,2357
04/22,23,お嬢,4,昴,1656
04/22,23,お嬢,5,静香,1452
04/22,23,お嬢,6,星梨花,694
04/22,23,お嬢,7,琴葉,406
04/22,23,お嬢,8,まつり,316
04/22,23,お嬢,9,朋花,212
04/22,23,お嬢,10,紗代子,199
04/23,0,お嬢,1,桃子,4613
04/23,0,お嬢,2,千鶴,3364
04/23,0,お嬢,3,エミリー,2972
04/23,0,お嬢,4,昴,1988
04/23,0,お嬢,5,静香,1805
04/23,0,お嬢,6,星梨花,715
04/23,0,お嬢,7,琴葉,414
04/23,0,お嬢,8,まつり,369
04/23,0,お嬢,9,朋花,216
04/23,0,お嬢,10,志保,215
04/23,1,お嬢,1,桃子,5754
04/23,1,お嬢,2,千鶴,4432
04/23,1,お嬢,3,エミリー,3480
04/23,1,お嬢,4,昴,2711
04/23,1,お嬢,5,静香,2083
04/23,1,お嬢,6,星梨花,754
04/23,1,お嬢,7,まつり,440
04/23,1,お嬢,8,琴葉,425
04/23,1,お嬢,9,朋花,248
04/23,1,お嬢,10,志保,230
04/23,2,お嬢,1,桃子,6459
04/23,2,お嬢,2,千鶴,4962
04/23,2,お嬢,3,エミリー,3827
04/23,2,お嬢,4,昴,2917
04/23,2,お嬢,5,静香,2278
04/23,2,お嬢,6,星梨花,755
04/23,2,お嬢,7,まつり,452
04/23,2,お嬢,8,琴葉,440
04/23,2,お嬢,9,朋花,249
04/23,2,お嬢,10,志保,230
04/23,3,お嬢,1,桃子,6743
04/23,3,お嬢,2,千鶴,5123
04/23,3,お嬢,3,エミリー,4108
04/23,3,お嬢,4,昴,2999
04/23,3,お嬢,5,静香,2393
04/23,3,お嬢,6,星梨花,785
04/23,3,お嬢,7,まつり,452
04/23,3,お嬢,8,琴葉,445
04/23,3,お嬢,9,朋花,250
04/23,3,お嬢,10,志保,243
04/23,4,お嬢,1,桃子,6916
04/23,4,お嬢,2,千鶴,5151
04/23,4,お嬢,3,エミリー,4204
04/23,4,お嬢,4,昴,3163
04/23,4,お嬢,5,静香,2474
04/23,4,お嬢,6,星梨花,786
04/23,4,お嬢,7,まつり,452
04/23,4,お嬢,8,琴葉,446
04/23,4,お嬢,9,朋花,250
04/23,4,お嬢,10,志保,243
04/23,5,お嬢,1,桃子,6937
04/23,5,お嬢,2,千鶴,5175
04/23,5,お嬢,3,エミリー,4219
04/23,5,お嬢,4,昴,3286
04/23,5,お嬢,5,静香,2488
04/23,5,お嬢,6,星梨花,787
04/23,5,お嬢,7,まつり,452
04/23,5,お嬢,8,琴葉,446
04/23,5,お嬢,9,朋花,250
04/23,5,お嬢,10,志保,247
04/23,6,お嬢,1,桃子,7196
04/23,6,お嬢,2,千鶴,5262
04/23,6,お嬢,3,エミリー,4270
04/23,6,お嬢,4,昴,3431
04/23,6,お嬢,5,静香,2490
04/23,6,お嬢,6,星梨花,787
04/23,6,お嬢,7,まつり,452
04/23,6,お嬢,8,琴葉,447
04/23,6,お嬢,9,朋花,254
04/23,6,お嬢,10,志保,248
04/23,7,お嬢,1,桃子,7290
04/23,7,お嬢,2,千鶴,5370
04/23,7,お嬢,3,エミリー,4429
04/23,7,お嬢,4,昴,3438
04/23,7,お嬢,5,静香,2491
04/23,7,お嬢,6,星梨花,787
04/23,7,お嬢,7,まつり,452
04/23,7,お嬢,8,琴葉,447
04/23,7,お嬢,9,朋花,255
04/23,7,お嬢,10,志保,254
04/23,8,お嬢,1,桃子,7574
04/23,8,お嬢,2,千鶴,5498
04/23,8,お嬢,3,エミリー,4485
04/23,8,お嬢,4,昴,3474
04/23,8,お嬢,5,静香,2533
04/23,8,お嬢,6,星梨花,794
04/23,8,お嬢,7,まつり,453
04/23,8,お嬢,8,琴葉,450
04/23,8,お嬢,9,朋花,262
04/23,8,お嬢,10,志保,257
04/23,9,お嬢,1,桃子,7939
04/23,9,お嬢,2,千鶴,5851
04/23,9,お嬢,3,エミリー,4714
04/23,9,お嬢,4,昴,3580
04/23,9,お嬢,5,静香,2568
04/23,9,お嬢,6,星梨花,797
04/23,9,お嬢,7,まつり,455
04/23,9,お嬢,8,琴葉,450
04/23,9,お嬢,9,朋花,272
04/23,9,お嬢,10,志保,268
04/23,10,お嬢,1,桃子,8225
04/23,10,お嬢,2,千鶴,6143
04/23,10,お嬢,3,エミリー,4816
04/23,10,お嬢,4,昴,3776
04/23,10,お嬢,5,静香,2631
04/23,10,お嬢,6,星梨花,812
04/23,10,お嬢,7,まつり,533
04/23,10,お嬢,8,琴葉,455
04/23,10,お嬢,9,朋花,272
04/23,10,お嬢,10,志保,272
04/23,11,お嬢,1,桃子,8427
04/23,11,お嬢,2,千鶴,6391
04/23,11,お嬢,3,エミリー,4938
04/23,11,お嬢,4,昴,3937
04/23,11,お嬢,5,静香,2845
04/23,11,お嬢,6,星梨花,878
04/23,11,お嬢,7,まつり,539
04/23,11,お嬢,8,琴葉,461
04/23,11,お嬢,9,志保,276
04/23,11,お嬢,10,朋花,273
04/23,12,お嬢,1,桃子,8813
04/23,12,お嬢,2,千鶴,6532
04/23,12,お嬢,3,エミリー,5111
04/23,12,お嬢,4,昴,4116
04/23,12,お嬢,5,静香,3030
04/23,12,お嬢,6,星梨花,883
04/23,12,お嬢,7,まつり,548
04/23,12,お嬢,8,琴葉,462
04/23,12,お嬢,9,朋花,281
04/23,12,お嬢,10,志保,276
04/23,13,お嬢,1,桃子,9032
04/23,13,お嬢,2,千鶴,6738
04/23,13,お嬢,3,エミリー,5261
04/23,13,お嬢,4,昴,4289
04/23,13,お嬢,5,静香,3168
04/23,13,お嬢,6,星梨花,936
04/23,13,お嬢,7,まつり,549
04/23,13,お嬢,8,琴葉,472
04/23,13,お嬢,9,朋花,281
04/23,13,お嬢,10,志保,276
04/23,14,お嬢,1,桃子,9120
04/23,14,お嬢,2,千鶴,6986
04/23,14,お嬢,3,エミリー,5480
04/23,14,お嬢,4,昴,4343
04/23,14,お嬢,5,静香,3204
04/23,14,お嬢,6,星梨花,983
04/23,14,お嬢,7,まつり,566
04/23,14,お嬢,8,琴葉,473
04/23,14,お嬢,9,志保,294
04/23,14,お嬢,10,朋花,283
04/23,15,お嬢,1,桃子,9340
04/23,15,お嬢,2,千鶴,7100
04/23,15,お嬢,3,エミリー,5602
04/23,15,お嬢,4,昴,4498
04/23,15,お嬢,5,静香,3424
04/23,15,お嬢,6,星梨花,998
04/23,15,お嬢,7,まつり,571
04/23,15,お嬢,8,琴葉,476
04/23,15,お嬢,9,志保,296
04/23,15,お嬢,10,朋花,286
04/23,16,お嬢,1,桃子,9531
04/23,16,お嬢,2,千鶴,7258
04/23,16,お嬢,3,エミリー,5807
04/23,16,お嬢,4,昴,4658
04/23,16,お嬢,5,静香,3478
04/23,16,お嬢,6,星梨花,999
04/23,16,お嬢,7,まつり,593
04/23,16,お嬢,8,琴葉,478
04/23,16,お嬢,9,志保,317
04/23,16,お嬢,10,朋花,286
04/23,17,お嬢,1,桃子,9712
04/23,17,お嬢,2,千鶴,7335
04/23,17,お嬢,3,エミリー,6108
04/23,17,お嬢,4,昴,4857
04/23,17,お嬢,5,静香,3510
04/23,17,お嬢,6,星梨花,1001
04/23,17,お嬢,7,まつり,593
04/23,17,お嬢,8,琴葉,478
04/23,17,お嬢,9,志保,317
04/23,17,お嬢,10,朋花,288
04/23,18,お嬢,1,桃子,10041
04/23,18,お嬢,2,千鶴,7474
04/23,18,お嬢,3,エミリー,6249
04/23,18,お嬢,4,昴,4980
04/23,18,お嬢,5,静香,3713
04/23,18,お嬢,6,星梨花,1002
04/23,18,お嬢,7,まつり,615
04/23,18,お嬢,8,琴葉,484
04/23,18,お嬢,9,志保,318
04/23,18,お嬢,10,朋花,288
04/23,19,お嬢,1,桃子,10119
04/23,19,お嬢,2,千鶴,7550
04/23,19,お嬢,3,エミリー,6451
04/23,19,お嬢,4,昴,5354
04/23,19,お嬢,5,静香,3887
04/23,19,お嬢,6,星梨花,1040
04/23,19,お嬢,7,まつり,617
04/23,19,お嬢,8,琴葉,486
04/23,19,お嬢,9,志保,318
04/23,19,お嬢,10,朋花,293
04/23,20,お嬢,1,桃子,10216
04/23,20,お嬢,2,千鶴,7628
04/23,20,お嬢,3,エミリー,6526
04/23,20,お嬢,4,昴,5484
04/23,20,お嬢,5,静香,4015
04/23,20,お嬢,6,星梨花,1056
04/23,20,お嬢,7,まつり,622
04/23,20,お嬢,8,琴葉,499
04/23,20,お嬢,9,志保,360
04/23,20,お嬢,10,朋花,293
04/23,21,お嬢,1,桃子,10458
04/23,21,お嬢,2,千鶴,7771
04/23,21,お嬢,3,エミリー,6585
04/23,21,お嬢,4,昴,5527
04/23,21,お嬢,5,静香,4095
04/23,21,お嬢,6,星梨花,1061
04/23,21,お嬢,7,まつり,624
04/23,21,お嬢,8,琴葉,531
04/23,21,お嬢,9,志保,409
04/23,21,お嬢,10,朋花,300
04/23,22,お嬢,1,桃子,10586
04/23,22,お嬢,2,千鶴,7819
04/23,22,お嬢,3,エミリー,6832
04/23,22,お嬢,4,昴,5652
04/23,22,お嬢,5,静香,4181
04/23,22,お嬢,6,星梨花,1065
04/23,22,お嬢,7,まつり,630
04/23,22,お嬢,8,琴葉,561
04/23,22,お嬢,9,志保,409
04/23,22,お嬢,10,朋花,306
04/23,23,お嬢,1,桃子,10681
04/23,23,お嬢,2,千鶴,8222
04/23,23,お嬢,3,エミリー,7003
04/23,23,お嬢,4,昴,5828
04/23,23,お嬢,5,静香,4297
04/23,23,お嬢,6,星梨花,1156
04/23,23,お嬢,7,まつり,635
04/23,23,お嬢,8,琴葉,594
04/23,23,お嬢,9,志保,412
04/23,23,お嬢,10,朋花,306
04/24,0,お嬢,1,桃子,10995
04/24,0,お嬢,2,千鶴,8362
04/24,0,お嬢,3,エミリー,7370
04/24,0,お嬢,4,昴,6144
04/24,0,お嬢,5,静香,4307
04/24,0,お嬢,6,星梨花,1176
04/24,0,お嬢,7,まつり,651
04/24,0,お嬢,8,琴葉,644
04/24,0,お嬢,9,志保,416
04/24,0,お嬢,10,朋花,331
04/24,1,お嬢,1,桃子,11338
04/24,1,お嬢,2,千鶴,8631
04/24,1,お嬢,3,エミリー,7572
04/24,1,お嬢,4,昴,6469
04/24,1,お嬢,5,静香,4430
04/24,1,お嬢,6,星梨花,1221
04/24,1,お嬢,7,まつり,723
04/24,1,お嬢,8,琴葉,713
04/24,1,お嬢,9,志保,417
04/24,1,お嬢,10,朋花,350
04/24,2,お嬢,1,桃子,11619
04/24,2,お嬢,2,千鶴,8950
04/24,2,お嬢,3,エミリー,7685
04/24,2,お嬢,4,昴,6661
04/24,2,お嬢,5,静香,4765
04/24,2,お嬢,6,星梨花,1225
04/24,2,お嬢,7,まつり,726
04/24,2,お嬢,8,琴葉,720
04/24,2,お嬢,9,志保,444
04/24,2,お嬢,10,朋花,350
04/24,3,お嬢,1,桃子,11821
04/24,3,お嬢,2,千鶴,9099
04/24,3,お嬢,3,エミリー,7843
04/24,3,お嬢,4,昴,6753
04/24,3,お嬢,5,静香,4806
04/24,3,お嬢,6,星梨花,1226
04/24,3,お嬢,7,まつり,727
04/24,3,お嬢,8,琴葉,722
04/24,3,お嬢,9,志保,464
04/24,3,お嬢,10,朋花,350
04/24,4,お嬢,1,桃子,11842
04/24,4,お嬢,2,千鶴,9216
04/24,4,お嬢,3,エミリー,7933
04/24,4,お嬢,4,昴,6812
04/24,4,お嬢,5,静香,4842
04/24,4,お嬢,6,星梨花,1227
04/24,4,お嬢,7,まつり,729
04/24,4,お嬢,8,琴葉,723
04/24,4,お嬢,9,志保,465
04/24,4,お嬢,10,朋花,350
04/24,5,お嬢,1,桃子,11884
04/24,5,お嬢,2,千鶴,9256
04/24,5,お嬢,3,エミリー,7978
04/24,5,お嬢,4,昴,6858
04/24,5,お嬢,5,静香,4842
04/24,5,お嬢,6,星梨花,1228
04/24,5,お嬢,7,まつり,729
04/24,5,お嬢,8,琴葉,725
04/24,5,お嬢,9,志保,465
04/24,5,お嬢,10,朋花,351
04/24,6,お嬢,1,桃子,11900
04/24,6,お嬢,2,千鶴,9311
04/24,6,お嬢,3,エミリー,7978
04/24,6,お嬢,4,昴,6888
04/24,6,お嬢,5,静香,4885
04/24,6,お嬢,6,星梨花,1230
04/24,6,お嬢,7,琴葉,735
04/24,6,お嬢,8,まつり,729
04/24,6,お嬢,9,志保,466
04/24,6,お嬢,10,朋花,351
04/24,7,お嬢,1,桃子,11931
04/24,7,お嬢,2,千鶴,9359
04/24,7,お嬢,3,エミリー,8025
04/24,7,お嬢,4,昴,6910
04/24,7,お嬢,5,静香,4937
04/24,7,お嬢,6,星梨花,1257
04/24,7,お嬢,7,琴葉,735
04/24,7,お嬢,8,まつり,729
04/24,7,お嬢,9,志保,466
04/24,7,お嬢,10,朋花,352
04/24,8,お嬢,1,桃子,12084
04/24,8,お嬢,2,千鶴,9438
04/24,8,お嬢,3,エミリー,8064
04/24,8,お嬢,4,昴,6985
04/24,8,お嬢,5,静香,4978
04/24,8,お嬢,6,星梨花,1268
04/24,8,お嬢,7,まつり,766
04/24,8,お嬢,8,琴葉,741
04/24,8,お嬢,9,志保,467
04/24,8,お嬢,10,朋花,352
04/24,9,お嬢,1,桃子,12134
04/24,9,お嬢,2,千鶴,9545
04/24,9,お嬢,3,エミリー,8140
04/24,9,お嬢,4,昴,7018
04/24,9,お嬢,5,静香,5002
04/24,9,お嬢,6,星梨花,1285
04/24,9,お嬢,7,まつり,800
04/24,9,お嬢,8,琴葉,798
04/24,9,お嬢,9,志保,467
04/24,9,お嬢,10,朋花,352
04/24,10,お嬢,1,桃子,12399
04/24,10,お嬢,2,千鶴,9670
04/24,10,お嬢,3,エミリー,8265
04/24,10,お嬢,4,昴,7248
04/24,10,お嬢,5,静香,5041
04/24,10,お嬢,6,星梨花,1371
04/24,10,お嬢,7,琴葉,807
04/24,10,お嬢,8,まつり,807
04/24,10,お嬢,9,志保,549
04/24,10,お嬢,10,朋花,352
04/24,11,お嬢,1,桃子,12661
04/24,11,お嬢,2,千鶴,9769
04/24,11,お嬢,3,エミリー,8470
04/24,11,お嬢,4,昴,7298
04/24,11,お嬢,5,静香,5095
04/24,11,お嬢,6,星梨花,1372
04/24,11,お嬢,7,琴葉,874
04/24,11,お嬢,8,まつり,809
04/24,11,お嬢,9,志保,561
04/24,11,お嬢,10,朋花,363
04/24,12,お嬢,1,桃子,12872
04/24,12,お嬢,2,千鶴,9979
04/24,12,お嬢,3,エミリー,8559
04/24,12,お嬢,4,昴,7400
04/24,12,お嬢,5,静香,5155
04/24,12,お嬢,6,星梨花,1372
04/24,12,お嬢,7,琴葉,874
04/24,12,お嬢,8,まつり,840
04/24,12,お嬢,9,志保,566
04/24,12,お嬢,10,朋花,363
04/24,13,お嬢,1,桃子,13230
04/24,13,お嬢,2,千鶴,10105
04/24,13,お嬢,3,エミリー,8628
04/24,13,お嬢,4,昴,7558
04/24,13,お嬢,5,静香,5268
04/24,13,お嬢,6,星梨花,1375
04/24,13,お嬢,7,琴葉,875
04/24,13,お嬢,8,まつり,842
04/24,13,お嬢,9,志保,569
04/24,13,お嬢,10,朋花,365
04/24,14,お嬢,1,桃子,13312
04/24,14,お嬢,2,千鶴,10319
04/24,14,お嬢,3,エミリー,8747
04/24,14,お嬢,4,昴,7654
04/24,14,お嬢,5,静香,5293
04/24,14,お嬢,6,星梨花,1377
04/24,14,お嬢,7,琴葉,876
04/24,14,お嬢,8,まつり,842
04/24,14,お嬢,9,志保,602
04/24,14,お嬢,10,朋花,365
04/24,15,お嬢,1,桃子,13404
04/24,15,お嬢,2,千鶴,10352
04/24,15,お嬢,3,エミリー,8883
04/24,15,お嬢,4,昴,7723
04/24,15,お嬢,5,静香,5357
04/24,15,お嬢,6,星梨花,1381
04/24,15,お嬢,7,琴葉,888
04/24,15,お嬢,8,まつり,860
04/24,15,お嬢,9,志保,602
04/24,15,お嬢,10,朋花,368
04/24,16,お嬢,1,桃子,13598
04/24,16,お嬢,2,千鶴,10625
04/24,16,お嬢,3,エミリー,8932
04/24,16,お嬢,4,昴,7801
04/24,16,お嬢,5,静香,5392
04/24,16,お嬢,6,星梨花,1394
04/24,16,お嬢,7,琴葉,888
04/24,16,お嬢,8,まつり,862
04/24,16,お嬢,9,志保,602
04/24,16,お嬢,10,朋花,368
04/24,17,お嬢,1,桃子,13674
04/24,17,お嬢,2,千鶴,10750
04/24,17,お嬢,3,エミリー,8959
04/24,17,お嬢,4,昴,7817
04/24,17,お嬢,5,静香,5453
04/24,17,お嬢,6,星梨花,1429
04/24,17,お嬢,7,琴葉,893
04/24,17,お嬢,8,まつり,863
04/24,17,お嬢,9,志保,604
04/24,17,お嬢,10,朋花,368
04/24,18,お嬢,1,桃子,13708
04/24,18,お嬢,2,千鶴,10992
04/24,18,お嬢,3,エミリー,9000
04/24,18,お嬢,4,昴,7861
04/24,18,お嬢,5,静香,5492
04/24,18,お嬢,6,星梨花,1433
04/24,18,お嬢,7,琴葉,896
04/24,18,お嬢,8,まつり,867
04/24,18,お嬢,9,志保,605
04/24,18,お嬢,10,朋花,369
04/24,19,お嬢,1,桃子,13827
04/24,19,お嬢,2,千鶴,11118
04/24,19,お嬢,3,エミリー,9062
04/24,19,お嬢,4,昴,8041
04/24,19,お嬢,5,静香,5553
04/24,19,お嬢,6,星梨花,1433
04/24,19,お嬢,7,琴葉,898
04/24,19,お嬢,8,まつり,893
04/24,19,お嬢,9,志保,606
04/24,19,お嬢,10,朋花,369
04/24,20,お嬢,1,桃子,13966
04/24,20,お嬢,2,千鶴,11291
04/24,20,お嬢,3,エミリー,9098
04/24,20,お嬢,4,昴,8091
04/24,20,お嬢,5,静香,5573
04/24,20,お嬢,6,星梨花,1433
04/24,20,お嬢,7,琴葉,928
04/24,20,お嬢,8,まつり,896
04/24,20,お嬢,9,志保,607
04/24,20,お嬢,10,朋花,369
04/24,21,お嬢,1,桃子,14219
04/24,21,お嬢,2,千鶴,11418
04/24,21,お嬢,3,エミリー,9245
04/24,21,お嬢,4,昴,8109
04/24,21,お嬢,5,静香,5644
04/24,21,お嬢,6,星梨花,1439
04/24,21,お嬢,7,琴葉,982
04/24,21,お嬢,8,まつり,899
04/24,21,お嬢,9,志保,607
04/24,21,お嬢,10,朋花,371
04/24,22,お嬢,1,桃子,14330
04/24,22,お嬢,2,千鶴,11575
04/24,22,お嬢,3,エミリー,9319
04/24,22,お嬢,4,昴,8204
04/24,22,お嬢,5,静香,5685
04/24,22,お嬢,6,星梨花,1440
04/24,22,お嬢,7,琴葉,1012
04/24,22,お嬢,8,まつり,954
04/24,22,お嬢,9,志保,608
04/24,22,お嬢,10,朋花,372
04/24,23,お嬢,1,桃子,14444
04/24,23,お嬢,2,千鶴,11913
04/24,23,お嬢,3,エミリー,9479
04/24,23,お嬢,4,昴,8306
04/24,23,お嬢,5,静香,5743
04/24,23,お嬢,6,星梨花,1450
04/24,23,お嬢,7,琴葉,1023
04/24,23,お嬢,8,まつり,958
04/24,23,お嬢,9,志保,608
04/24,23,お嬢,10,朋花,373
04/25,0,お嬢,1,桃子,14555
04/25,0,お嬢,2,千鶴,12084
04/25,0,お嬢,3,エミリー,9545
04/25,0,お嬢,4,昴,8331
04/25,0,お嬢,5,静香,5752
04/25,0,お嬢,6,星梨花,1461
04/25,0,お嬢,7,琴葉,1027
04/25,0,お嬢,8,まつり,960
04/25,0,お嬢,9,志保,611
04/25,0,お嬢,10,朋花,373
04/25,1,お嬢,1,桃子,14879
04/25,1,お嬢,2,千鶴,12416
04/25,1,お嬢,3,エミリー,9681
04/25,1,お嬢,4,昴,8653
04/25,1,お嬢,5,静香,5785
04/25,1,お嬢,6,星梨花,1488
04/25,1,お嬢,7,琴葉,1029
04/25,1,お嬢,8,まつり,962
04/25,1,お嬢,9,志保,612
04/25,1,お嬢,10,朋花,404
04/25,3,お嬢,1,桃子,15130
04/25,3,お嬢,2,千鶴,12737
04/25,3,お嬢,3,エミリー,9900
04/25,3,お嬢,4,昴,8723
04/25,3,お嬢,5,静香,5824
04/25,3,お嬢,6,星梨花,1499
04/25,3,お嬢,7,まつり,1045
04/25,3,お嬢,8,琴葉,1032
04/25,3,お嬢,9,志保,623
04/25,3,お嬢,10,朋花,405
04/25,4,お嬢,1,桃子,15157
04/25,4,お嬢,2,千鶴,12784
04/25,4,お嬢,3,エミリー,9926
04/25,4,お嬢,4,昴,8734
04/25,4,お嬢,5,静香,5824
04/25,4,お嬢,6,星梨花,1499
04/25,4,お嬢,7,まつり,1045
04/25,4,お嬢,8,琴葉,1034
04/25,4,お嬢,9,志保,623
04/25,4,お嬢,10,朋花,411
