日付,時間,役,順位,名前,得票数
04/22,1,普通の子,1,琴葉,2205
04/22,1,普通の子,2,可奈,900
04/22,1,普通の子,3,未来,348
04/22,1,普通の子,4,美奈子,197
04/22,1,普通の子,5,紗代子,186
04/22,1,普通の子,6,ひなた,114
04/22,1,普通の子,7,百合子,103
04/22,1,普通の子,8,恵美,76
04/22,1,普通の子,9,杏奈,75
04/22,1,普通の子,10,星梨花,63
04/22,2,普通の子,1,琴葉,2250
04/22,2,普通の子,2,可奈,952
04/22,2,普通の子,3,未来,352
04/22,2,普通の子,4,美奈子,197
04/22,2,普通の子,5,紗代子,187
04/22,2,普通の子,6,ひなた,114
04/22,2,普通の子,7,百合子,106
04/22,2,普通の子,8,恵美,76
04/22,2,普通の子,9,杏奈,75
04/22,2,普通の子,10,星梨花,65
04/22,3,普通の子,1,琴葉,2272
04/22,3,普通の子,2,可奈,961
04/22,3,普通の子,3,未来,354
04/22,3,普通の子,4,美奈子,197
04/22,3,普通の子,5,紗代子,188
04/22,3,普通の子,6,ひなた,114
04/22,3,普通の子,7,百合子,111
04/22,3,普通の子,8,杏奈,77
04/22,3,普通の子,9,恵美,76
04/22,3,普通の子,10,星梨花,67
04/22,4,普通の子,1,琴葉,2275
04/22,4,普通の子,2,可奈,962
04/22,4,普通の子,3,未来,355
04/22,4,普通の子,4,美奈子,197
04/22,4,普通の子,5,紗代子,188
04/22,4,普通の子,6,ひなた,114
04/22,4,普通の子,7,百合子,112
04/22,4,普通の子,8,杏奈,79
04/22,4,普通の子,9,恵美,76
04/22,4,普通の子,10,星梨花,68
04/22,5,普通の子,1,琴葉,2286
04/22,5,普通の子,2,可奈,964
04/22,5,普通の子,3,未来,357
04/22,5,普通の子,4,美奈子,197
04/22,5,普通の子,5,紗代子,189
04/22,5,普通の子,6,ひなた,116
04/22,5,普通の子,7,百合子,112
04/22,5,普通の子,8,杏奈,79
04/22,5,普通の子,9,恵美,76
04/22,5,普通の子,10,星梨花,68
04/22,6,普通の子,1,琴葉,2291
04/22,6,普通の子,2,可奈,967
04/22,6,普通の子,3,未来,359
04/22,6,普通の子,4,美奈子,197
04/22,6,普通の子,5,紗代子,191
04/22,6,普通の子,6,ひなた,116
04/22,6,普通の子,7,百合子,113
04/22,6,普通の子,8,杏奈,79
04/22,6,普通の子,9,恵美,77
04/22,6,普通の子,10,星梨花,68
04/22,7,普通の子,1,琴葉,2327
04/22,7,普通の子,2,可奈,975
04/22,7,普通の子,3,未来,363
04/22,7,普通の子,4,美奈子,197
04/22,7,普通の子,5,紗代子,194
04/22,7,普通の子,6,ひなた,118
04/22,7,普通の子,7,百合子,114
04/22,7,普通の子,8,杏奈,80
04/22,7,普通の子,9,恵美,77
04/22,7,普通の子,10,星梨花,68
04/22,8,普通の子,1,琴葉,2346
04/22,8,普通の子,2,可奈,994
04/22,8,普通の子,3,未来,370
04/22,8,普通の子,4,紗代子,198
04/22,8,普通の子,5,美奈子,197
04/22,8,普通の子,6,ひなた,119
04/22,8,普通の子,7,百合子,115
04/22,8,普通の子,8,杏奈,82
04/22,8,普通の子,9,恵美,77
04/22,8,普通の子,10,星梨花,68
04/22,9,普通の子,1,琴葉,2385
04/22,9,普通の子,2,可奈,1013
04/22,9,普通の子,3,未来,372
04/22,9,普通の子,4,紗代子,198
04/22,9,普通の子,5,美奈子,198
04/22,9,普通の子,6,ひなた,119
04/22,9,普通の子,7,百合子,115
04/22,9,普通の子,8,杏奈,82
04/22,9,普通の子,9,恵美,78
04/22,9,普通の子,10,星梨花,68
04/22,10,普通の子,1,琴葉,2401
04/22,10,普通の子,2,可奈,1028
04/22,10,普通の子,3,未来,373
04/22,10,普通の子,4,紗代子,198
04/22,10,普通の子,5,美奈子,198
04/22,10,普通の子,6,ひなた,122
04/22,10,普通の子,7,百合子,115
04/22,10,普通の子,8,杏奈,82
04/22,10,普通の子,9,恵美,78
04/22,10,普通の子,10,星梨花,68
04/22,11,普通の子,1,琴葉,2423
04/22,11,普通の子,2,可奈,1031
04/22,11,普通の子,3,未来,378
04/22,11,普通の子,4,紗代子,199
04/22,11,普通の子,5,美奈子,198
04/22,11,普通の子,6,ひなた,122
04/22,11,普通の子,7,百合子,116
04/22,11,普通の子,8,杏奈,82
04/22,11,普通の子,9,恵美,78
04/22,11,普通の子,10,星梨花,68
04/22,12,普通の子,1,琴葉,2447
04/22,12,普通の子,2,可奈,1037
04/22,12,普通の子,3,未来,383
04/22,12,普通の子,4,紗代子,199
04/22,12,普通の子,5,美奈子,198
04/22,12,普通の子,6,ひなた,130
04/22,12,普通の子,7,百合子,116
04/22,12,普通の子,8,杏奈,82
04/22,12,普通の子,9,恵美,78
04/22,12,普通の子,10,星梨花,68
04/22,13,普通の子,1,琴葉,2467
04/22,13,普通の子,2,可奈,1051
04/22,13,普通の子,3,未来,386
04/22,13,普通の子,4,美奈子,201
04/22,13,普通の子,5,紗代子,200
04/22,13,普通の子,6,ひなた,133
04/22,13,普通の子,7,百合子,117
04/22,13,普通の子,8,杏奈,83
04/22,13,普通の子,9,恵美,78
04/22,13,普通の子,10,星梨花,68
04/22,14,普通の子,1,琴葉,2470
04/22,14,普通の子,2,可奈,1051
04/22,14,普通の子,3,未来,389
04/22,14,普通の子,4,美奈子,202
04/22,14,普通の子,5,紗代子,200
04/22,14,普通の子,6,ひなた,133
04/22,14,普通の子,7,百合子,118
04/22,14,普通の子,8,杏奈,85
04/22,14,普通の子,9,恵美,78
04/22,14,普通の子,10,星梨花,68
04/22,17,普通の子,1,琴葉,2477
04/22,17,普通の子,2,可奈,1053
04/22,17,普通の子,3,未来,392
04/22,17,普通の子,4,美奈子,202
04/22,17,普通の子,5,紗代子,200
04/22,17,普通の子,6,ひなた,133
04/22,17,普通の子,7,百合子,118
04/22,17,普通の子,8,杏奈,85
04/22,17,普通の子,9,恵美,78
04/22,17,普通の子,10,星梨花,68
04/22,18,普通の子,1,琴葉,2695
04/22,18,普通の子,2,可奈,1104
04/22,18,普通の子,3,未来,396
04/22,18,普通の子,4,美奈子,203
04/22,18,普通の子,5,紗代子,201
04/22,18,普通の子,6,ひなた,134
04/22,18,普通の子,7,百合子,118
04/22,18,普通の子,8,杏奈,104
04/22,18,普通の子,9,恵美,79
04/22,18,普通の子,10,静香,72
04/22,19,普通の子,1,琴葉,3147
04/22,19,普通の子,2,可奈,1288
04/22,19,普通の子,3,未来,406
04/22,19,普通の子,4,美奈子,212
04/22,19,普通の子,5,紗代子,202
04/22,19,普通の子,6,ひなた,134
04/22,19,普通の子,7,百合子,121
04/22,19,普通の子,8,杏奈,105
04/22,19,普通の子,9,恵美,99
04/22,19,普通の子,10,静香,73
04/22,20,普通の子,1,琴葉,3448
04/22,20,普通の子,2,可奈,1438
04/22,20,普通の子,3,未来,421
04/22,20,普通の子,4,美奈子,215
04/22,20,普通の子,5,紗代子,212
04/22,20,普通の子,6,ひなた,135
04/22,20,普通の子,7,百合子,126
04/22,20,普通の子,8,杏奈,109
04/22,20,普通の子,9,恵美,99
04/22,20,普通の子,10,星梨花,75
04/22,23,普通の子,1,琴葉,3784
04/22,23,普通の子,2,可奈,1564
04/22,23,普通の子,3,未来,428
04/22,23,普通の子,4,美奈子,215
04/22,23,普通の子,5,紗代子,214
04/22,23,普通の子,6,ひなた,135
04/22,23,普通の子,7,百合子,129
04/22,23,普通の子,8,杏奈,110
04/22,23,普通の子,9,恵美,99
04/22,23,普通の子,10,星梨花,75
04/23,0,普通の子,1,琴葉,4320
04/23,0,普通の子,2,可奈,2047
04/23,0,普通の子,3,未来,464
04/23,0,普通の子,4,美奈子,231
04/23,0,普通の子,5,紗代子,227
04/23,0,普通の子,6,ひなた,136
04/23,0,普通の子,7,百合子,129
04/23,0,普通の子,8,杏奈,120
04/23,0,普通の子,9,恵美,102
04/23,0,普通の子,10,星梨花,90
04/23,1,普通の子,1,琴葉,4999
04/23,1,普通の子,2,可奈,2560
04/23,1,普通の子,3,未来,490
04/23,1,普通の子,4,美奈子,255
04/23,1,普通の子,5,紗代子,231
04/23,1,普通の子,6,杏奈,219
04/23,1,普通の子,7,ひなた,136
04/23,1,普通の子,8,百合子,133
04/23,1,普通の子,9,恵美,117
04/23,1,普通の子,10,麗花,117
04/23,2,普通の子,1,琴葉,5227
04/23,2,普通の子,2,可奈,2884
04/23,2,普通の子,3,未来,505
04/23,2,普通の子,4,美奈子,256
04/23,2,普通の子,5,紗代子,234
04/23,2,普通の子,6,杏奈,229
04/23,2,普通の子,7,麗花,144
04/23,2,普通の子,8,ひなた,137
04/23,2,普通の子,9,百合子,134
04/23,2,普通の子,10,恵美,117
04/23,3,普通の子,1,琴葉,5608
04/23,3,普通の子,2,可奈,3179
04/23,3,普通の子,3,未来,513
04/23,3,普通の子,4,美奈子,257
04/23,3,普通の子,5,紗代子,238
04/23,3,普通の子,6,杏奈,231
04/23,3,普通の子,7,百合子,145
04/23,3,普通の子,8,麗花,144
04/23,3,普通の子,9,ひなた,137
04/23,3,普通の子,10,恵美,117
04/23,4,普通の子,1,琴葉,5708
04/23,4,普通の子,2,可奈,3274
04/23,4,普通の子,3,未来,516
04/23,4,普通の子,4,美奈子,257
04/23,4,普通の子,5,紗代子,239
04/23,4,普通の子,6,杏奈,231
04/23,4,普通の子,7,百合子,145
04/23,4,普通の子,8,麗花,144
04/23,4,普通の子,9,ひなた,137
04/23,4,普通の子,10,恵美,117
04/23,5,普通の子,1,琴葉,5857
04/23,5,普通の子,2,可奈,3325
04/23,5,普通の子,3,未来,518
04/23,5,普通の子,4,美奈子,257
04/23,5,普通の子,5,紗代子,239
04/23,5,普通の子,6,杏奈,232
04/23,5,普通の子,7,百合子,145
04/23,5,普通の子,8,麗花,144
04/23,5,普通の子,9,ひなた,137
04/23,5,普通の子,10,恵美,117
04/23,6,普通の子,1,琴葉,5908
04/23,6,普通の子,2,可奈,3412
04/23,6,普通の子,3,未来,521
04/23,6,普通の子,4,美奈子,263
04/23,6,普通の子,5,紗代子,240
04/23,6,普通の子,6,杏奈,232
04/23,6,普通の子,7,百合子,152
04/23,6,普通の子,8,麗花,144
04/23,6,普通の子,9,ひなた,137
04/23,6,普通の子,10,恵美,117
04/23,7,普通の子,1,琴葉,6010
04/23,7,普通の子,2,可奈,3493
04/23,7,普通の子,3,未来,525
04/23,7,普通の子,4,紗代子,271
04/23,7,普通の子,5,美奈子,263
04/23,7,普通の子,6,杏奈,232
04/23,7,普通の子,7,百合子,152
04/23,7,普通の子,8,麗花,145
04/23,7,普通の子,9,ひなた,138
04/23,7,普通の子,10,恵美,118
04/23,8,普通の子,1,琴葉,6126
04/23,8,普通の子,2,可奈,3721
04/23,8,普通の子,3,未来,534
04/23,8,普通の子,4,紗代子,272
04/23,8,普通の子,5,美奈子,266
04/23,8,普通の子,6,杏奈,235
04/23,8,普通の子,7,百合子,153
04/23,8,普通の子,8,麗花,145
04/23,8,普通の子,9,ひなた,139
04/23,8,普通の子,10,恵美,119
04/23,9,普通の子,1,琴葉,6411
04/23,9,普通の子,2,可奈,3792
04/23,9,普通の子,3,未来,542
04/23,9,普通の子,4,紗代子,278
04/23,9,普通の子,5,美奈子,266
04/23,9,普通の子,6,杏奈,240
04/23,9,普通の子,7,百合子,153
04/23,9,普通の子,8,麗花,145
04/23,9,普通の子,9,ひなた,139
04/23,9,普通の子,10,恵美,120
04/23,10,普通の子,1,琴葉,6587
04/23,10,普通の子,2,可奈,3864
04/23,10,普通の子,3,未来,574
04/23,10,普通の子,4,紗代子,281
04/23,10,普通の子,5,美奈子,266
04/23,10,普通の子,6,杏奈,241
04/23,10,普通の子,7,百合子,156
04/23,10,普通の子,8,麗花,145
04/23,10,普通の子,9,ひなた,139
04/23,10,普通の子,10,恵美,121
04/23,11,普通の子,1,琴葉,6794
04/23,11,普通の子,2,可奈,3941
04/23,11,普通の子,3,未来,585
04/23,11,普通の子,4,紗代子,283
04/23,11,普通の子,5,美奈子,270
04/23,11,普通の子,6,杏奈,242
04/23,11,普通の子,7,麗花,159
04/23,11,普通の子,8,百合子,156
04/23,11,普通の子,9,ひなた,139
04/23,11,普通の子,10,恵美,121
04/23,12,普通の子,1,琴葉,7005
04/23,12,普通の子,2,可奈,4142
04/23,12,普通の子,3,未来,596
04/23,12,普通の子,4,紗代子,288
04/23,12,普通の子,5,美奈子,276
04/23,12,普通の子,6,杏奈,242
04/23,12,普通の子,7,麗花,160
04/23,12,普通の子,8,百合子,157
04/23,12,普通の子,9,ひなた,140
04/23,12,普通の子,10,恵美,121
04/23,13,普通の子,1,琴葉,7149
04/23,13,普通の子,2,可奈,4408
04/23,13,普通の子,3,未来,609
04/23,13,普通の子,4,紗代子,299
04/23,13,普通の子,5,美奈子,286
04/23,13,普通の子,6,杏奈,242
04/23,13,普通の子,7,百合子,165
04/23,13,普通の子,8,麗花,160
04/23,13,普通の子,9,ひなた,143
04/23,13,普通の子,10,静香,132
04/23,14,普通の子,1,琴葉,7339
04/23,14,普通の子,2,可奈,4529
04/23,14,普通の子,3,未来,610
04/23,14,普通の子,4,紗代子,324
04/23,14,普通の子,5,美奈子,286
04/23,14,普通の子,6,杏奈,244
04/23,14,普通の子,7,百合子,169
04/23,14,普通の子,8,麗花,160
04/23,14,普通の子,9,ひなた,143
04/23,14,普通の子,10,静香,133
04/23,15,普通の子,1,琴葉,7594
04/23,15,普通の子,2,可奈,4637
04/23,15,普通の子,3,未来,647
04/23,15,普通の子,4,紗代子,325
04/23,15,普通の子,5,美奈子,286
04/23,15,普通の子,6,杏奈,279
04/23,15,普通の子,7,百合子,169
04/23,15,普通の子,8,麗花,160
04/23,15,普通の子,9,ひなた,153
04/23,15,普通の子,10,静香,133
04/23,16,普通の子,1,琴葉,7718
04/23,16,普通の子,2,可奈,4654
04/23,16,普通の子,3,未来,658
04/23,16,普通の子,4,紗代子,329
04/23,16,普通の子,5,美奈子,287
04/23,16,普通の子,6,杏奈,279
04/23,16,普通の子,7,百合子,172
04/23,16,普通の子,8,麗花,160
04/23,16,普通の子,9,ひなた,153
04/23,16,普通の子,10,恵美,139
04/23,17,普通の子,1,琴葉,7886
04/23,17,普通の子,2,可奈,4864
04/23,17,普通の子,3,未来,659
04/23,17,普通の子,4,紗代子,332
04/23,17,普通の子,5,美奈子,293
04/23,17,普通の子,6,杏奈,284
04/23,17,普通の子,7,百合子,172
04/23,17,普通の子,8,麗花,160
04/23,17,普通の子,9,ひなた,153
04/23,17,普通の子,10,恵美,139
04/23,18,普通の子,1,琴葉,8000
04/23,18,普通の子,2,可奈,5038
04/23,18,普通の子,3,未来,666
04/23,18,普通の子,4,紗代子,335
04/23,18,普通の子,5,美奈子,295
04/23,18,普通の子,6,杏奈,285
04/23,18,普通の子,7,百合子,173
04/23,18,普通の子,8,麗花,160
04/23,18,普通の子,9,ひなた,155
04/23,18,普通の子,10,静香,143
04/23,19,普通の子,1,琴葉,8205
04/23,19,普通の子,2,可奈,5345
04/23,19,普通の子,3,未来,735
04/23,19,普通の子,4,紗代子,336
04/23,19,普通の子,5,杏奈,303
04/23,19,普通の子,6,美奈子,295
04/23,19,普通の子,7,百合子,174
04/23,19,普通の子,8,麗花,161
04/23,19,普通の子,9,ひなた,155
04/23,19,普通の子,10,静香,143
04/23,20,普通の子,1,琴葉,8375
04/23,20,普通の子,2,可奈,5440
04/23,20,普通の子,3,未来,740
04/23,20,普通の子,4,紗代子,337
04/23,20,普通の子,5,杏奈,307
04/23,20,普通の子,6,美奈子,298
04/23,20,普通の子,7,百合子,177
04/23,20,普通の子,8,麗花,164
04/23,20,普通の子,9,ひなた,155
04/23,20,普通の子,10,静香,145
04/23,21,普通の子,1,琴葉,8668
04/23,21,普通の子,2,可奈,5602
04/23,21,普通の子,3,未来,752
04/23,21,普通の子,4,紗代子,346
04/23,21,普通の子,5,杏奈,308
04/23,21,普通の子,6,美奈子,298
04/23,21,普通の子,7,百合子,185
04/23,21,普通の子,8,麗花,164
04/23,21,普通の子,9,ひなた,155
04/23,21,普通の子,10,静香,145
04/23,22,普通の子,1,琴葉,8916
04/23,22,普通の子,2,可奈,5681
04/23,22,普通の子,3,未来,762
04/23,22,普通の子,4,紗代子,364
04/23,22,普通の子,5,杏奈,308
04/23,22,普通の子,6,美奈子,298
04/23,22,普通の子,7,百合子,185
04/23,22,普通の子,8,麗花,164
04/23,22,普通の子,9,ひなた,157
04/23,22,普通の子,10,静香,145
04/23,23,普通の子,1,琴葉,9108
04/23,23,普通の子,2,可奈,5708
04/23,23,普通の子,3,未来,766
04/23,23,普通の子,4,紗代子,367
04/23,23,普通の子,5,杏奈,310
04/23,23,普通の子,6,美奈子,299
04/23,23,普通の子,7,百合子,185
04/23,23,普通の子,8,麗花,165
04/23,23,普通の子,9,恵美,161
04/23,23,普通の子,10,ひなた,159
04/24,0,普通の子,1,琴葉,9187
04/24,0,普通の子,2,可奈,5863
04/24,0,普通の子,3,未来,774
04/24,0,普通の子,4,紗代子,404
04/24,0,普通の子,5,杏奈,310
04/24,0,普通の子,6,美奈子,301
04/24,0,普通の子,7,百合子,186
04/24,0,普通の子,8,ひなた,178
04/24,0,普通の子,9,麗花,167
04/24,0,普通の子,10,奈緒,163
04/24,1,普通の子,1,琴葉,9575
04/24,1,普通の子,2,可奈,5991
04/24,1,普通の子,3,未来,787
04/24,1,普通の子,4,紗代子,415
04/24,1,普通の子,5,杏奈,314
04/24,1,普通の子,6,美奈子,302
04/24,1,普通の子,7,百合子,192
04/24,1,普通の子,8,麗花,192
04/24,1,普通の子,9,ひなた,181
04/24,1,普通の子,10,奈緒,163
04/24,2,普通の子,1,琴葉,9789
04/24,2,普通の子,2,可奈,6123
04/24,2,普通の子,3,未来,801
04/24,2,普通の子,4,紗代子,419
04/24,2,普通の子,5,杏奈,315
04/24,2,普通の子,6,美奈子,304
04/24,2,普通の子,7,百合子,197
04/24,2,普通の子,8,麗花,193
04/24,2,普通の子,9,ひなた,182
04/24,2,普通の子,10,奈緒,164
04/24,3,普通の子,1,琴葉,9934
04/24,3,普通の子,2,可奈,6262
04/24,3,普通の子,3,未来,884
04/24,3,普通の子,4,紗代子,420
04/24,3,普通の子,5,杏奈,316
04/24,3,普通の子,6,美奈子,304
04/24,3,普通の子,7,百合子,198
04/24,3,普通の子,8,麗花,193
04/24,3,普通の子,9,ひなた,185
04/24,3,普通の子,10,奈緒,164
04/24,4,普通の子,1,琴葉,10008
04/24,4,普通の子,2,可奈,6268
04/24,4,普通の子,3,未来,888
04/24,4,普通の子,4,紗代子,422
04/24,4,普通の子,5,杏奈,316
04/24,4,普通の子,6,美奈子,304
04/24,4,普通の子,7,百合子,198
04/24,4,普通の子,8,麗花,193
04/24,4,普通の子,9,ひなた,193
04/24,4,普通の子,10,奈緒,164
04/24,5,普通の子,1,琴葉,10117
04/24,5,普通の子,2,可奈,6275
04/24,5,普通の子,3,未来,891
04/24,5,普通の子,4,紗代子,424
04/24,5,普通の子,5,杏奈,316
04/24,5,普通の子,6,美奈子,304
04/24,5,普通の子,7,百合子,198
04/24,5,普通の子,8,麗花,193
04/24,5,普通の子,9,ひなた,193
04/24,5,普通の子,10,奈緒,164
04/24,6,普通の子,1,琴葉,10143
04/24,6,普通の子,2,可奈,6280
04/24,6,普通の子,3,未来,894
04/24,6,普通の子,4,紗代子,463
04/24,6,普通の子,5,杏奈,316
04/24,6,普通の子,6,美奈子,304
04/24,6,普通の子,7,麗花,199
04/24,6,普通の子,8,百合子,198
04/24,6,普通の子,9,ひなた,193
04/24,6,普通の子,10,奈緒,165
04/24,7,普通の子,1,琴葉,10156
04/24,7,普通の子,2,可奈,6306
04/24,7,普通の子,3,未来,908
04/24,7,普通の子,4,紗代子,468
04/24,7,普通の子,5,杏奈,316
04/24,7,普通の子,6,美奈子,304
04/24,7,普通の子,7,麗花,200
04/24,7,普通の子,8,百合子,198
04/24,7,普通の子,9,ひなた,193
04/24,7,普通の子,10,奈緒,165
04/24,8,普通の子,1,琴葉,10235
04/24,8,普通の子,2,可奈,6461
04/24,8,普通の子,3,未来,916
04/24,8,普通の子,4,紗代子,469
04/24,8,普通の子,5,杏奈,317
04/24,8,普通の子,6,美奈子,304
04/24,8,普通の子,7,百合子,206
04/24,8,普通の子,8,麗花,202
04/24,8,普通の子,9,ひなた,193
04/24,8,普通の子,10,奈緒,166
04/24,9,普通の子,1,琴葉,10288
04/24,9,普通の子,2,可奈,6518
04/24,9,普通の子,3,未来,940
04/24,9,普通の子,4,紗代子,470
04/24,9,普通の子,5,杏奈,317
04/24,9,普通の子,6,美奈子,307
04/24,9,普通の子,7,百合子,206
04/24,9,普通の子,8,麗花,202
04/24,9,普通の子,9,ひなた,193
04/24,9,普通の子,10,奈緒,166
04/24,10,普通の子,1,琴葉,10398
04/24,10,普通の子,2,可奈,6626
04/24,10,普通の子,3,未来,945
04/24,10,普通の子,4,紗代子,473
04/24,10,普通の子,5,杏奈,318
04/24,10,普通の子,6,美奈子,308
04/24,10,普通の子,7,百合子,210
04/24,10,普通の子,8,麗花,203
04/24,10,普通の子,9,ひなた,193
04/24,10,普通の子,10,奈緒,169
04/24,11,普通の子,1,琴葉,10507
04/24,11,普通の子,2,可奈,6756
04/24,11,普通の子,3,未来,949
04/24,11,普通の子,4,紗代子,473
04/24,11,普通の子,5,杏奈,318
04/24,11,普通の子,6,美奈子,312
04/24,11,普通の子,7,百合子,213
04/24,11,普通の子,8,麗花,203
04/24,11,普通の子,9,ひなた,193
04/24,11,普通の子,10,奈緒,173
04/24,12,普通の子,1,琴葉,10745
04/24,12,普通の子,2,可奈,6816
04/24,12,普通の子,3,未来,949
04/24,12,普通の子,4,紗代子,583
04/24,12,普通の子,5,杏奈,322
04/24,12,普通の子,6,美奈子,313
04/24,12,普通の子,7,百合子,214
04/24,12,普通の子,8,麗花,203
04/24,12,普通の子,9,ひなた,197
04/24,12,普通の子,10,奈緒,173
04/24,13,普通の子,1,琴葉,10943
04/24,13,普通の子,2,可奈,6878
04/24,13,普通の子,3,未来,960
04/24,13,普通の子,4,紗代子,586
04/24,13,普通の子,5,杏奈,322
04/24,13,普通の子,6,美奈子,319
04/24,13,普通の子,7,百合子,217
04/24,13,普通の子,8,麗花,203
04/24,13,普通の子,9,ひなた,197
04/24,13,普通の子,10,奈緒,180
04/24,14,普通の子,1,琴葉,10993
04/24,14,普通の子,2,可奈,6900
04/24,14,普通の子,3,未来,963
04/24,14,普通の子,4,紗代子,609
04/24,14,普通の子,5,杏奈,357
04/24,14,普通の子,6,美奈子,320
04/24,14,普通の子,7,百合子,218
04/24,14,普通の子,8,麗花,203
04/24,14,普通の子,9,ひなた,197
04/24,14,普通の子,10,奈緒,180
04/24,15,普通の子,1,琴葉,11072
04/24,15,普通の子,2,可奈,7036
04/24,15,普通の子,3,未来,980
04/24,15,普通の子,4,紗代子,610
04/24,15,普通の子,5,杏奈,357
04/24,15,普通の子,6,美奈子,321
04/24,15,普通の子,7,百合子,221
04/24,15,普通の子,8,麗花,203
04/24,15,普通の子,9,ひなた,197
04/24,15,普通の子,10,奈緒,180
04/24,16,普通の子,1,琴葉,11209
04/24,16,普通の子,2,可奈,7258
04/24,16,普通の子,3,未来,986
04/24,16,普通の子,4,紗代子,612
04/24,16,普通の子,5,杏奈,357
04/24,16,普通の子,6,美奈子,321
04/24,16,普通の子,7,百合子,231
04/24,16,普通の子,8,麗花,203
04/24,16,普通の子,9,ひなた,197
04/24,16,普通の子,10,奈緒,180
04/24,17,普通の子,1,琴葉,11294
04/24,17,普通の子,2,可奈,7299
04/24,17,普通の子,3,未来,987
04/24,17,普通の子,4,紗代子,613
04/24,17,普通の子,5,杏奈,357
04/24,17,普通の子,6,美奈子,323
04/24,17,普通の子,7,百合子,231
04/24,17,普通の子,8,麗花,203
04/24,17,普通の子,9,まつり,198
04/24,17,普通の子,10,ひなた,197
04/24,18,普通の子,1,琴葉,11425
04/24,18,普通の子,2,可奈,7362
04/24,18,普通の子,3,未来,999
04/24,18,普通の子,4,紗代子,613
04/24,18,普通の子,5,杏奈,357
04/24,18,普通の子,6,美奈子,325
04/24,18,普通の子,7,百合子,231
04/24,18,普通の子,8,麗花,205
04/24,18,普通の子,9,まつり,199
04/24,18,普通の子,10,ひなた,197
04/24,19,普通の子,1,琴葉,11533
04/24,19,普通の子,2,可奈,7466
04/24,19,普通の子,3,未来,1013
04/24,19,普通の子,4,紗代子,616
04/24,19,普通の子,5,杏奈,357
04/24,19,普通の子,6,美奈子,328
04/24,19,普通の子,7,百合子,233
04/24,19,普通の子,8,麗花,205
04/24,19,普通の子,9,まつり,199
04/24,19,普通の子,10,ひなた,197
04/24,20,普通の子,1,琴葉,11693
04/24,20,普通の子,2,可奈,7622
04/24,20,普通の子,3,未来,1013
04/24,20,普通の子,4,紗代子,622
04/24,20,普通の子,5,杏奈,357
04/24,20,普通の子,6,美奈子,329
04/24,20,普通の子,7,百合子,236
04/24,20,普通の子,8,麗花,205
04/24,20,普通の子,9,まつり,199
04/24,20,普通の子,10,ひなた,198
04/24,21,普通の子,1,琴葉,11931
04/24,21,普通の子,2,可奈,7665
04/24,21,普通の子,3,未来,1029
04/24,21,普通の子,4,紗代子,625
04/24,21,普通の子,5,杏奈,357
04/24,21,普通の子,6,美奈子,339
04/24,21,普通の子,7,百合子,238
04/24,21,普通の子,8,麗花,205
04/24,21,普通の子,9,まつり,199
04/24,21,普通の子,10,ひなた,198
04/24,22,普通の子,1,琴葉,12060
04/24,22,普通の子,2,可奈,7759
04/24,22,普通の子,3,未来,1045
04/24,22,普通の子,4,紗代子,637
04/24,22,普通の子,5,杏奈,358
04/24,22,普通の子,6,美奈子,340
04/24,22,普通の子,7,百合子,239
04/24,22,普通の子,8,麗花,206
04/24,22,普通の子,9,まつり,199
04/24,22,普通の子,10,ひなた,198
04/24,23,普通の子,1,琴葉,12187
04/24,23,普通の子,2,可奈,7943
04/24,23,普通の子,3,未来,1048
04/24,23,普通の子,4,紗代子,638
04/24,23,普通の子,5,杏奈,372
04/24,23,普通の子,6,美奈子,340
04/24,23,普通の子,7,百合子,239
04/24,23,普通の子,8,麗花,206
04/24,23,普通の子,9,まつり,199
04/24,23,普通の子,10,ひなた,199
04/25,0,普通の子,1,琴葉,12396
04/25,0,普通の子,2,可奈,7963
04/25,0,普通の子,3,未来,1074
04/25,0,普通の子,4,紗代子,649
04/25,0,普通の子,5,杏奈,372
04/25,0,普通の子,6,美奈子,342
04/25,0,普通の子,7,百合子,241
04/25,0,普通の子,8,麗花,207
04/25,0,普通の子,9,ひなた,200
04/25,0,普通の子,10,まつり,199
04/25,1,普通の子,1,琴葉,12906
04/25,1,普通の子,2,可奈,8386
04/25,1,普通の子,3,未来,1102
04/25,1,普通の子,4,紗代子,650
04/25,1,普通の子,5,杏奈,373
04/25,1,普通の子,6,美奈子,355
04/25,1,普通の子,7,百合子,262
04/25,1,普通の子,8,麗花,207
04/25,1,普通の子,9,まつり,201
04/25,1,普通の子,10,ひなた,200
04/25,3,普通の子,1,琴葉,13112
04/25,3,普通の子,2,可奈,8603
04/25,3,普通の子,3,未来,1146
04/25,3,普通の子,4,紗代子,652
04/25,3,普通の子,5,杏奈,374
04/25,3,普通の子,6,美奈子,362
04/25,3,普通の子,7,ひなた,286
04/25,3,普通の子,8,百合子,271
04/25,3,普通の子,9,麗花,216
04/25,3,普通の子,10,まつり,201
04/25,4,普通の子,1,琴葉,13116
04/25,4,普通の子,2,可奈,8610
04/25,4,普通の子,3,未来,1148
04/25,4,普通の子,4,紗代子,672
04/25,4,普通の子,5,杏奈,374
04/25,4,普通の子,6,美奈子,362
04/25,4,普通の子,7,ひなた,286
04/25,4,普通の子,8,百合子,274
04/25,4,普通の子,9,麗花,216
04/25,4,普通の子,10,奈緒,206
04/25,5,普通の子,1,琴葉,13161
